"","Time","Krs","sam","soil_type","loc"
"1449",8.4,4.56825963704482e-05,36,"loam","Palermo, Italy"
"1450",8.6,6.068585792727e-05,36,"loam","Palermo, Italy"
"1451",8.8,7.08851907713491e-05,36,"loam","Palermo, Italy"
"1452",9,7.89845715588989e-05,36,"loam","Palermo, Italy"
"1453",0.4,7.85274215321432e-06,37,"loam","Palermo, Italy"
"1454",0.6,1.21706597650844e-05,37,"loam","Palermo, Italy"
"1455",0.8,1.42050597754027e-05,37,"loam","Palermo, Italy"
"1456",1,1.66972701584494e-05,37,"loam","Palermo, Italy"
"1457",1.2,1.75797060665376e-05,37,"loam","Palermo, Italy"
"1458",1.4,1.83138098835271e-05,37,"loam","Palermo, Italy"
"1459",1.6,1.86382148728179e-05,37,"loam","Palermo, Italy"
"1460",1.8,1.8864294880139e-05,37,"loam","Palermo, Italy"
"1461",2,1.89993015619893e-05,37,"loam","Palermo, Italy"
"1462",2.2,1.90674912872084e-05,37,"loam","Palermo, Italy"
"1463",2.4,1.91305392950632e-05,37,"loam","Palermo, Italy"
"1464",2.6,1.91647564927987e-05,37,"loam","Palermo, Italy"
"1465",2.8,1.91769640394868e-05,37,"loam","Palermo, Italy"
"1466",3,1.91895350549832e-05,37,"loam","Palermo, Italy"
"1467",3.2,1.91932717179287e-05,37,"loam","Palermo, Italy"
"1468",3.4,1.91977015990287e-05,37,"loam","Palermo, Italy"
"1469",3.6,1.91996876411988e-05,37,"loam","Palermo, Italy"
"1470",3.8,1.92009114103182e-05,37,"loam","Palermo, Italy"
"1471",4,1.92013097916695e-05,37,"loam","Palermo, Italy"
"1472",4.2,1.92018482635327e-05,37,"loam","Palermo, Italy"
"1473",4.4,1.9202114876184e-05,37,"loam","Palermo, Italy"
"1474",4.6,1.92022449116749e-05,37,"loam","Palermo, Italy"
"1475",4.8,1.92023287429926e-05,37,"loam","Palermo, Italy"
"1476",5,1.92023657869663e-05,37,"loam","Palermo, Italy"
"1477",5.2,1.92023946926788e-05,37,"loam","Palermo, Italy"
"1478",5.4,1.92024134586597e-05,37,"loam","Palermo, Italy"
"1479",5.6,1.92024226034204e-05,37,"loam","Palermo, Italy"
"1480",5.8,1.92024273185844e-05,37,"loam","Palermo, Italy"
"1481",6,1.92024307339546e-05,37,"loam","Palermo, Italy"
"1482",6.2,1.92024321098704e-05,37,"loam","Palermo, Italy"
"1483",6.4,1.92024334391761e-05,37,"loam","Palermo, Italy"
"1484",6.6,1.92024339295324e-05,37,"loam","Palermo, Italy"
"1485",6.8,1.92024344121224e-05,37,"loam","Palermo, Italy"
"1486",7,1.92024346368071e-05,37,"loam","Palermo, Italy"
"1487",7.2,1.92024347643216e-05,37,"loam","Palermo, Italy"
"1488",7.4,1.9202434844585e-05,37,"loam","Palermo, Italy"
"1489",7.6,1.9202434854583e-05,37,"loam","Palermo, Italy"
"1490",7.8,1.92024349120261e-05,37,"loam","Palermo, Italy"
"1491",8,1.90932409976669e-05,37,"loam","Palermo, Italy"
"1492",8.2,1.86697658480383e-05,37,"loam","Palermo, Italy"
"1493",8.4,1.84532821417442e-05,37,"loam","Palermo, Italy"
"1494",8.6,1.78473762850806e-05,37,"loam","Palermo, Italy"
"1495",8.8,1.72699575625642e-05,37,"loam","Palermo, Italy"
"1496",9,1.67832869539155e-05,37,"loam","Palermo, Italy"
"1497",0.4,9.00937631542852e-06,39,"loam","Palermo, Italy"
"1498",0.6,1.19531652131704e-05,39,"loam","Palermo, Italy"
"1499",0.8,1.30474715393157e-05,39,"loam","Palermo, Italy"
"1500",1,1.41609822211452e-05,39,"loam","Palermo, Italy"
"1501",1.2,1.50433812567227e-05,39,"loam","Palermo, Italy"
"1502",1.4,1.53509028651522e-05,39,"loam","Palermo, Italy"
"1503",1.6,1.5519634498718e-05,39,"loam","Palermo, Italy"
"1504",1.8,1.55624783548537e-05,39,"loam","Palermo, Italy"
"1505",2,1.56192823300012e-05,39,"loam","Palermo, Italy"
"1506",2.2,1.56406411902866e-05,39,"loam","Palermo, Italy"
"1507",2.4,1.56491778351326e-05,39,"loam","Palermo, Italy"
"1508",2.6,1.56551903864723e-05,39,"loam","Palermo, Italy"
"1509",2.8,2.02648921872423e-05,39,"loam","Palermo, Italy"
"1510",3,2.21478653807272e-05,39,"loam","Palermo, Italy"
"1511",3.2,2.52705996411109e-05,39,"loam","Palermo, Italy"
"1512",3.4,2.68845981736981e-05,39,"loam","Palermo, Italy"
"1513",3.6,2.73756042355702e-05,39,"loam","Palermo, Italy"
"1514",3.8,2.87077897532353e-05,39,"loam","Palermo, Italy"
"1515",4,2.96058780290889e-05,39,"loam","Palermo, Italy"
"1516",4.2,3.02533652250584e-05,39,"loam","Palermo, Italy"
"1517",4.4,3.05939060916116e-05,39,"loam","Palermo, Italy"
"1518",4.6,3.07973585071228e-05,39,"loam","Palermo, Italy"
"1519",4.8,3.08875927251285e-05,39,"loam","Palermo, Italy"
"1520",5,3.09262570974146e-05,39,"loam","Palermo, Italy"
"1521",5.2,3.08312977297746e-05,39,"loam","Palermo, Italy"
"1522",5.4,3.0708632891124e-05,39,"loam","Palermo, Italy"
"1523",5.6,3.0597104783343e-05,39,"loam","Palermo, Italy"
"1524",5.8,3.05031823856907e-05,39,"loam","Palermo, Italy"
"1525",6,3.03516962370597e-05,39,"loam","Palermo, Italy"
"1526",6.2,3.02886122579988e-05,39,"loam","Palermo, Italy"
"1527",6.4,3.02796512133384e-05,39,"loam","Palermo, Italy"
"1528",6.6,3.029112969792e-05,39,"loam","Palermo, Italy"
"1529",6.8,3.45449526004151e-05,39,"loam","Palermo, Italy"
"1530",7,3.75073405665957e-05,39,"loam","Palermo, Italy"
"1531",7.2,4.55926130034433e-05,39,"loam","Palermo, Italy"
"1532",7.4,4.91880857233711e-05,39,"loam","Palermo, Italy"
"1533",7.6,5.52719584721973e-05,39,"loam","Palermo, Italy"
"1534",7.8,5.96687397617905e-05,39,"loam","Palermo, Italy"
"1535",8,6.83294386504022e-05,39,"loam","Palermo, Italy"
"1536",8.2,7.88730964598661e-05,39,"loam","Palermo, Italy"
"1537",8.4,8.37246738362379e-05,39,"loam","Palermo, Italy"
"1538",8.6,9.15769126622637e-05,39,"loam","Palermo, Italy"
"1539",8.8,9.43674240538214e-05,39,"loam","Palermo, Italy"
"1540",9,9.85095870063278e-05,39,"loam","Palermo, Italy"
"1541",0.4,1.0237644016015e-05,40,"loam","Palermo, Italy"
"1542",0.6,1.37320875053072e-05,40,"loam","Palermo, Italy"
"1543",0.8,1.57960703930094e-05,40,"loam","Palermo, Italy"
"1544",1,1.67307204098484e-05,40,"loam","Palermo, Italy"
"1545",1.2,1.72301360546756e-05,40,"loam","Palermo, Italy"
"1546",1.4,1.74158535965052e-05,40,"loam","Palermo, Italy"
"1547",1.6,1.75482586962275e-05,40,"loam","Palermo, Italy"
"1548",1.8,1.75842432602901e-05,40,"loam","Palermo, Italy"
"1549",2,1.76221125086163e-05,40,"loam","Palermo, Italy"
"1550",2.2,1.76330514073046e-05,40,"loam","Palermo, Italy"
"1551",2.4,1.76370626051785e-05,40,"loam","Palermo, Italy"
"1552",2.6,1.76409264254548e-05,40,"loam","Palermo, Italy"
"1553",2.8,1.76422996006306e-05,40,"loam","Palermo, Italy"
"1554",3,1.76427696588561e-05,40,"loam","Palermo, Italy"
"1555",3.2,1.7643139651789e-05,40,"loam","Palermo, Italy"
"1556",3.4,1.7643343277627e-05,40,"loam","Palermo, Italy"
"1557",3.6,1.76433990387073e-05,40,"loam","Palermo, Italy"
"1558",3.8,1.76434301988108e-05,40,"loam","Palermo, Italy"
"1559",4,1.76434464849067e-05,40,"loam","Palermo, Italy"
"1560",4.2,1.76434536851489e-05,40,"loam","Palermo, Italy"
"1561",4.4,1.76285132656483e-05,40,"loam","Palermo, Italy"
"1562",4.6,2.29709585943533e-05,40,"loam","Palermo, Italy"
"1563",4.8,2.62354215728831e-05,40,"loam","Palermo, Italy"
"1564",5,3.37754354438121e-05,40,"loam","Palermo, Italy"
"1565",5.2,4.55174852349046e-05,40,"loam","Palermo, Italy"
"1566",5.4,5.24955357203476e-05,40,"loam","Palermo, Italy"
"1567",5.6,5.72726851514557e-05,40,"loam","Palermo, Italy"
"1568",5.8,6.06969686730044e-05,40,"loam","Palermo, Italy"
"1569",6,6.16485191658653e-05,40,"loam","Palermo, Italy"
"1570",6.2,6.32717051344203e-05,40,"loam","Palermo, Italy"
"1571",6.4,6.37065122534798e-05,40,"loam","Palermo, Italy"
"1572",6.6,6.41600584822005e-05,40,"loam","Palermo, Italy"
"1573",6.8,6.51762420444792e-05,40,"loam","Palermo, Italy"
"1574",7,6.52332556379689e-05,40,"loam","Palermo, Italy"
"1575",7.2,6.58208019937708e-05,40,"loam","Palermo, Italy"
"1576",7.4,6.69860522188695e-05,40,"loam","Palermo, Italy"
"1577",7.6,7.23674289446005e-05,40,"loam","Palermo, Italy"
"1578",7.8,8.45862480298947e-05,40,"loam","Palermo, Italy"
"1579",8,9.27029457535926e-05,40,"loam","Palermo, Italy"
"1580",8.2,9.76848019495796e-05,40,"loam","Palermo, Italy"
"1581",8.4,0.000102738710122627,40,"loam","Palermo, Italy"
"1582",8.6,0.000112755964252683,40,"loam","Palermo, Italy"
"1583",8.8,0.000118097047825644,40,"loam","Palermo, Italy"
"1584",9,0.000121911723001661,40,"loam","Palermo, Italy"
"1585",0.4,6.24674553940703e-06,41,"loam","Palermo, Italy"
"1586",0.6,8.31179837935506e-06,41,"loam","Palermo, Italy"
"1587",0.8,9.69916416930578e-06,41,"loam","Palermo, Italy"
"1588",1,1.08578402997409e-05,41,"loam","Palermo, Italy"
"1589",1.2,1.14212248069315e-05,41,"loam","Palermo, Italy"
"1590",1.4,1.16227077919314e-05,41,"loam","Palermo, Italy"
"1591",1.6,1.17925376157131e-05,41,"loam","Palermo, Italy"
"1592",1.8,1.19298798732136e-05,41,"loam","Palermo, Italy"
"1593",2,1.19653516954668e-05,41,"loam","Palermo, Italy"
"1594",2.2,1.19952817314663e-05,41,"loam","Palermo, Italy"
"1595",2.4,1.20104021903878e-05,41,"loam","Palermo, Italy"
"1596",2.6,1.20194620068519e-05,41,"loam","Palermo, Italy"
"1597",2.8,1.2024307863314e-05,41,"loam","Palermo, Italy"
"1598",3,1.26901959504686e-05,41,"loam","Palermo, Italy"
"1599",3.2,1.72586368341071e-05,41,"loam","Palermo, Italy"
"1600",3.4,1.99150629668025e-05,41,"loam","Palermo, Italy"
"1601",3.6,2.35174236358707e-05,41,"loam","Palermo, Italy"
"1602",3.8,2.90474654287789e-05,41,"loam","Palermo, Italy"
"1603",4,3.11973143863542e-05,41,"loam","Palermo, Italy"
"1604",4.2,3.27436074297008e-05,41,"loam","Palermo, Italy"
"1605",4.4,3.32835850929642e-05,41,"loam","Palermo, Italy"
"1606",4.6,3.33703357206218e-05,41,"loam","Palermo, Italy"
"1607",4.8,3.58792214289373e-05,41,"loam","Palermo, Italy"
"1608",5,3.55018523093101e-05,41,"loam","Palermo, Italy"
"1609",5.2,3.56447884678534e-05,41,"loam","Palermo, Italy"
"1610",5.4,3.61617602268843e-05,41,"loam","Palermo, Italy"
"1611",5.6,3.82731356627224e-05,41,"loam","Palermo, Italy"
"1612",5.8,4.0649003484031e-05,41,"loam","Palermo, Italy"
"1613",6,4.12774705283764e-05,41,"loam","Palermo, Italy"
"1614",6.2,4.0770019523155e-05,41,"loam","Palermo, Italy"
"1615",6.4,4.05462562651154e-05,41,"loam","Palermo, Italy"
"1616",6.6,4.07651239186147e-05,41,"loam","Palermo, Italy"
"1617",6.8,4.13938276990175e-05,41,"loam","Palermo, Italy"
"1618",7,4.25093445208777e-05,41,"loam","Palermo, Italy"
"1619",7.2,4.2635976795579e-05,41,"loam","Palermo, Italy"
"1620",7.4,4.2386130340162e-05,41,"loam","Palermo, Italy"
"1621",7.6,4.28084390725103e-05,41,"loam","Palermo, Italy"
"1622",7.8,4.2783628418257e-05,41,"loam","Palermo, Italy"
"1623",8,4.61069327239613e-05,41,"loam","Palermo, Italy"
"1624",8.2,6.52045926529952e-05,41,"loam","Palermo, Italy"
"1625",8.4,7.61672276708512e-05,41,"loam","Palermo, Italy"
"1626",8.6,8.31429221628775e-05,41,"loam","Palermo, Italy"
"1627",8.8,8.75110828908593e-05,41,"loam","Palermo, Italy"
"1628",9,9.13286389842566e-05,41,"loam","Palermo, Italy"
"1629",0.4,9.14001746099976e-06,43,"loam","Palermo, Italy"
"1630",0.6,1.18900595377707e-05,43,"loam","Palermo, Italy"
"1631",0.8,1.48009033300714e-05,43,"loam","Palermo, Italy"
"1632",1,2.14697767546984e-05,43,"loam","Palermo, Italy"
"1633",1.2,2.41590689887503e-05,43,"loam","Palermo, Italy"
"1634",1.4,2.95769196945172e-05,43,"loam","Palermo, Italy"
"1635",1.6,3.3898945280563e-05,43,"loam","Palermo, Italy"
"1636",1.8,3.71024651183693e-05,43,"loam","Palermo, Italy"
"1637",2,4.22399976646429e-05,43,"loam","Palermo, Italy"
"1638",2.2,4.86725291910118e-05,43,"loam","Palermo, Italy"
"1639",2.4,5.55522336141627e-05,43,"loam","Palermo, Italy"
"1640",2.6,5.99896350905521e-05,43,"loam","Palermo, Italy"
"1641",2.8,6.39037997182775e-05,43,"loam","Palermo, Italy"
"1642",3,7.34536222800206e-05,43,"loam","Palermo, Italy"
"1643",3.2,7.7256159061119e-05,43,"loam","Palermo, Italy"
"1644",3.4,8.38548340149991e-05,43,"loam","Palermo, Italy"
"1645",3.6,9.20193100867989e-05,43,"loam","Palermo, Italy"
"1646",3.8,9.68678084061956e-05,43,"loam","Palermo, Italy"
"1647",4,0.000104689891368258,43,"loam","Palermo, Italy"
"1648",4.2,0.000110563051523131,43,"loam","Palermo, Italy"
"1649",4.4,0.000112850163590776,43,"loam","Palermo, Italy"
"1650",4.6,0.000114478663532126,43,"loam","Palermo, Italy"
"1651",4.8,0.000114535094188532,43,"loam","Palermo, Italy"
"1652",5,0.000113771586499945,43,"loam","Palermo, Italy"
"1653",5.2,0.000113204121062313,43,"loam","Palermo, Italy"
"1654",5.4,0.000114565859587292,43,"loam","Palermo, Italy"
"1655",5.6,0.000114713330092032,43,"loam","Palermo, Italy"
"1656",5.8,0.000116815337427985,43,"loam","Palermo, Italy"
"1657",6,0.000119011428139613,43,"loam","Palermo, Italy"
"1658",6.2,0.00011757503892435,43,"loam","Palermo, Italy"
"1659",6.4,0.000116925540398737,43,"loam","Palermo, Italy"
"1660",6.6,0.000116003881802829,43,"loam","Palermo, Italy"
"1661",6.8,0.000116509757779469,43,"loam","Palermo, Italy"
"1662",7,0.000118873629633308,43,"loam","Palermo, Italy"
"1663",7.2,0.000120733967633276,43,"loam","Palermo, Italy"
"1664",7.4,0.000121642814803115,43,"loam","Palermo, Italy"
"1665",7.6,0.000125350787313475,43,"loam","Palermo, Italy"
"1666",7.8,0.000132413411317556,43,"loam","Palermo, Italy"
"1667",8,0.000136008538083335,43,"loam","Palermo, Italy"
"1668",8.2,0.000142022650703132,43,"loam","Palermo, Italy"
"1669",8.4,0.000146787085422526,43,"loam","Palermo, Italy"
"1670",8.6,0.000151157775727746,43,"loam","Palermo, Italy"
"1671",8.8,0.000158325620175283,43,"loam","Palermo, Italy"
"1672",9,0.00016593610532678,43,"loam","Palermo, Italy"
"1673",0.4,1.12392027797843e-05,44,"loam","Palermo, Italy"
"1674",0.6,1.32824588254322e-05,44,"loam","Palermo, Italy"
"1675",0.8,1.48204603278426e-05,44,"loam","Palermo, Italy"
"1676",1,1.53014967024565e-05,44,"loam","Palermo, Italy"
"1677",1.2,1.55341591877152e-05,44,"loam","Palermo, Italy"
"1678",1.4,1.5610775203002e-05,44,"loam","Palermo, Italy"
"1679",1.6,1.56376378115587e-05,44,"loam","Palermo, Italy"
"1680",1.8,1.56522512930561e-05,44,"loam","Palermo, Italy"
"1681",2,1.56583837268256e-05,44,"loam","Palermo, Italy"
"1682",2.2,1.56603640927325e-05,44,"loam","Palermo, Italy"
"1683",2.4,1.5660938479499e-05,44,"loam","Palermo, Italy"
"1684",2.6,1.56613254285099e-05,44,"loam","Palermo, Italy"
"1685",2.8,1.87512012513437e-05,44,"loam","Palermo, Italy"
"1686",3,2.01690191349733e-05,44,"loam","Palermo, Italy"
"1687",3.2,2.28280121003086e-05,44,"loam","Palermo, Italy"
"1688",3.4,2.36457839951846e-05,44,"loam","Palermo, Italy"
"1689",3.6,2.51696514066114e-05,44,"loam","Palermo, Italy"
"1690",3.8,2.56034387403534e-05,44,"loam","Palermo, Italy"
"1691",4,2.63874092549487e-05,44,"loam","Palermo, Italy"
"1692",4.2,2.66089839286121e-05,44,"loam","Palermo, Italy"
"1693",4.4,2.70059421739427e-05,44,"loam","Palermo, Italy"
"1694",4.6,2.69342121615158e-05,44,"loam","Palermo, Italy"
"1695",4.8,2.68013983917084e-05,44,"loam","Palermo, Italy"
"1696",5,2.67873266129604e-05,44,"loam","Palermo, Italy"
"1697",5.2,2.66266132339013e-05,44,"loam","Palermo, Italy"
"1698",5.4,2.64925352686311e-05,44,"loam","Palermo, Italy"
"1699",5.6,3.00724662404936e-05,44,"loam","Palermo, Italy"
"1700",5.8,3.3236996699178e-05,44,"loam","Palermo, Italy"
"1701",6,3.8258315667596e-05,44,"loam","Palermo, Italy"
"1702",6.2,4.32012476249767e-05,44,"loam","Palermo, Italy"
"1703",6.4,5.03391589988339e-05,44,"loam","Palermo, Italy"
"1704",6.6,5.36992059509629e-05,44,"loam","Palermo, Italy"
"1705",6.8,5.46337797619192e-05,44,"loam","Palermo, Italy"
"1706",7,5.55529920247505e-05,44,"loam","Palermo, Italy"
"1707",7.2,5.56596999598392e-05,44,"loam","Palermo, Italy"
"1708",7.4,5.65014990667976e-05,44,"loam","Palermo, Italy"
"1709",7.6,5.88865516690404e-05,44,"loam","Palermo, Italy"
"1710",7.8,6.12861589441918e-05,44,"loam","Palermo, Italy"
"1711",8,6.43853721648806e-05,44,"loam","Palermo, Italy"
"1712",8.2,6.59124961771252e-05,44,"loam","Palermo, Italy"
"1713",8.4,6.81990916325604e-05,44,"loam","Palermo, Italy"
"1714",8.6,6.91821337938219e-05,44,"loam","Palermo, Italy"
"1715",8.8,7.06637242743004e-05,44,"loam","Palermo, Italy"
"1716",9,7.12832711128009e-05,44,"loam","Palermo, Italy"
"1717",0.4,9.75519769562264e-06,45,"loam","Palermo, Italy"
"1718",0.6,1.25240982055738e-05,45,"loam","Palermo, Italy"
"1719",0.8,1.37211257907053e-05,45,"loam","Palermo, Italy"
"1720",1,1.45389209678773e-05,45,"loam","Palermo, Italy"
"1721",1.2,1.49250500928599e-05,45,"loam","Palermo, Italy"
"1722",1.4,1.50663500354947e-05,45,"loam","Palermo, Italy"
"1723",1.6,1.51274871751699e-05,45,"loam","Palermo, Italy"
"1724",1.8,1.51585854866515e-05,45,"loam","Palermo, Italy"
"1725",2,1.5172285978996e-05,45,"loam","Palermo, Italy"
"1726",2.2,1.51776525669912e-05,45,"loam","Palermo, Italy"
"1727",2.4,1.5180787457444e-05,45,"loam","Palermo, Italy"
"1728",2.6,1.51822281609021e-05,45,"loam","Palermo, Italy"
"1729",2.8,1.51828038113664e-05,45,"loam","Palermo, Italy"
"1730",3,1.5183053662759e-05,45,"loam","Palermo, Italy"
"1731",3.2,1.51831813882433e-05,45,"loam","Palermo, Italy"
"1732",3.4,1.51832370805532e-05,45,"loam","Palermo, Italy"
"1733",3.6,1.51832642657202e-05,45,"loam","Palermo, Italy"
"1734",3.8,1.51832760569263e-05,45,"loam","Palermo, Italy"
"1735",4,1.51832815886434e-05,45,"loam","Palermo, Italy"
"1736",4.2,1.51832838882308e-05,45,"loam","Palermo, Italy"
"1737",4.4,1.51832848162916e-05,45,"loam","Palermo, Italy"
"1738",4.6,1.51717503485506e-05,45,"loam","Palermo, Italy"
"1739",4.8,1.49742817908438e-05,45,"loam","Palermo, Italy"
"1740",5,1.465935819206e-05,45,"loam","Palermo, Italy"
"1741",5.2,1.42548718951536e-05,45,"loam","Palermo, Italy"
"1742",5.4,1.38523159297209e-05,45,"loam","Palermo, Italy"
"1743",5.6,1.3289191269185e-05,45,"loam","Palermo, Italy"
"1744",5.8,1.29024342383376e-05,45,"loam","Palermo, Italy"
"1745",6,1.24072610780032e-05,45,"loam","Palermo, Italy"
"1746",6.2,1.18937875981672e-05,45,"loam","Palermo, Italy"
"1747",6.4,1.13819633134047e-05,45,"loam","Palermo, Italy"
"1748",6.6,1.57506939679715e-05,45,"loam","Palermo, Italy"
"1749",6.8,2.22695409292361e-05,45,"loam","Palermo, Italy"
"1750",7,2.69351039116033e-05,45,"loam","Palermo, Italy"
"1751",7.2,3.55205406794769e-05,45,"loam","Palermo, Italy"
"1752",7.4,4.43837564431209e-05,45,"loam","Palermo, Italy"
"1753",7.6,4.82119546808108e-05,45,"loam","Palermo, Italy"
"1754",7.8,5.14219569617414e-05,45,"loam","Palermo, Italy"
"1755",8,5.42370459696937e-05,45,"loam","Palermo, Italy"
"1756",8.2,6.04509988837524e-05,45,"loam","Palermo, Italy"
"1757",8.4,6.55315533382193e-05,45,"loam","Palermo, Italy"
"1758",8.6,6.94663098989462e-05,45,"loam","Palermo, Italy"
"1759",8.8,7.88087445600838e-05,45,"loam","Palermo, Italy"
"1760",9,8.24249959248491e-05,45,"loam","Palermo, Italy"
"1761",0.4,1.2906907898322e-05,46,"loam","Palermo, Italy"
"1762",0.6,1.53310688958834e-05,46,"loam","Palermo, Italy"
"1763",0.8,1.64446611711778e-05,46,"loam","Palermo, Italy"
"1764",1,1.68582616165761e-05,46,"loam","Palermo, Italy"
"1765",1.2,1.70326686804367e-05,46,"loam","Palermo, Italy"
"1766",1.4,1.71004622563777e-05,46,"loam","Palermo, Italy"
"1767",1.6,1.71244848117789e-05,46,"loam","Palermo, Italy"
"1768",1.8,1.71328449764108e-05,46,"loam","Palermo, Italy"
"1769",2,1.71355066433183e-05,46,"loam","Palermo, Italy"
"1770",2.2,1.71368487739066e-05,46,"loam","Palermo, Italy"
"1771",2.4,1.71373129345054e-05,46,"loam","Palermo, Italy"
"1772",2.6,1.7137502877546e-05,46,"loam","Palermo, Italy"
"1773",2.8,1.71375738421985e-05,46,"loam","Palermo, Italy"
"1774",3,1.71375952508283e-05,46,"loam","Palermo, Italy"
"1775",3.2,1.71376029864545e-05,46,"loam","Palermo, Italy"
"1776",3.4,1.7137606157476e-05,46,"loam","Palermo, Italy"
"1777",3.6,1.71376072943082e-05,46,"loam","Palermo, Italy"
"1778",3.8,1.71376078261429e-05,46,"loam","Palermo, Italy"
"1779",4,1.71376079786293e-05,46,"loam","Palermo, Italy"
"1780",4.2,1.71376080451929e-05,46,"loam","Palermo, Italy"
"1781",4.4,1.71376080659624e-05,46,"loam","Palermo, Italy"
"1782",4.6,1.713760807422e-05,46,"loam","Palermo, Italy"
"1783",4.8,1.71376080769392e-05,46,"loam","Palermo, Italy"
"1784",5,1.71376080781802e-05,46,"loam","Palermo, Italy"
"1785",5.2,1.71376080785898e-05,46,"loam","Palermo, Italy"
"1786",5.4,1.71357564237144e-05,46,"loam","Palermo, Italy"
"1787",5.6,1.69344741342363e-05,46,"loam","Palermo, Italy"
"1788",5.8,1.65549083195199e-05,46,"loam","Palermo, Italy"
"1789",6,1.60740519068239e-05,46,"loam","Palermo, Italy"
"1790",6.2,1.76859060228268e-05,46,"loam","Palermo, Italy"
"1791",6.4,2.72101355937176e-05,46,"loam","Palermo, Italy"
"1792",6.6,3.45316515931621e-05,46,"loam","Palermo, Italy"
"1793",6.8,4.21401890162039e-05,46,"loam","Palermo, Italy"
"1794",7,4.75399360493e-05,46,"loam","Palermo, Italy"
"1795",7.2,4.97296680940217e-05,46,"loam","Palermo, Italy"
"1796",7.4,5.49980838108389e-05,46,"loam","Palermo, Italy"
"1797",7.6,5.79038631692368e-05,46,"loam","Palermo, Italy"
"1798",7.8,6.43012414374878e-05,46,"loam","Palermo, Italy"
"1799",8,8.3723921329474e-05,46,"loam","Palermo, Italy"
"1800",8.2,9.28699259849194e-05,46,"loam","Palermo, Italy"
"1801",8.4,0.000100018997009475,46,"loam","Palermo, Italy"
"1802",8.6,0.000107016841663202,46,"loam","Palermo, Italy"
"1803",8.8,0.000112004461101728,46,"loam","Palermo, Italy"
"1804",9,0.000115581702008387,46,"loam","Palermo, Italy"
"1805",0.4,1.05944360343055e-05,47,"loam","Palermo, Italy"
"1806",0.6,1.31834361520984e-05,47,"loam","Palermo, Italy"
"1807",0.8,1.40853673916297e-05,47,"loam","Palermo, Italy"
"1808",1,1.44951594292953e-05,47,"loam","Palermo, Italy"
"1809",1.2,1.4632798658259e-05,47,"loam","Palermo, Italy"
"1810",1.4,1.46774639039064e-05,47,"loam","Palermo, Italy"
"1811",1.6,1.47006557273567e-05,47,"loam","Palermo, Italy"
"1812",1.8,1.47078039399693e-05,47,"loam","Palermo, Italy"
"1813",2,1.47104169531375e-05,47,"loam","Palermo, Italy"
"1814",2.2,1.47112294948475e-05,47,"loam","Palermo, Italy"
"1815",2.4,1.47117743873366e-05,47,"loam","Palermo, Italy"
"1816",2.6,1.47119174974529e-05,47,"loam","Palermo, Italy"
"1817",2.8,1.47119586963792e-05,47,"loam","Palermo, Italy"
"1818",3,1.47119798459921e-05,47,"loam","Palermo, Italy"
"1819",3.2,1.47119860048607e-05,47,"loam","Palermo, Italy"
"1820",3.4,1.47119886483822e-05,47,"loam","Palermo, Italy"
"1821",3.6,1.47119896033651e-05,47,"loam","Palermo, Italy"
"1822",3.8,1.47119900863101e-05,47,"loam","Palermo, Italy"
"1823",4,1.47119902071103e-05,47,"loam","Palermo, Italy"
"1824",4.2,1.47010131431821e-05,47,"loam","Palermo, Italy"
"1825",4.4,1.44800773042159e-05,47,"loam","Palermo, Italy"
"1826",4.6,1.41008665948581e-05,47,"loam","Palermo, Italy"
"1827",4.8,1.37477925675625e-05,47,"loam","Palermo, Italy"
"1828",5,1.33583336086524e-05,47,"loam","Palermo, Italy"
"1829",5.2,1.28716691961301e-05,47,"loam","Palermo, Italy"
"1830",5.4,1.23600044299177e-05,47,"loam","Palermo, Italy"
"1831",5.6,1.19381180315926e-05,47,"loam","Palermo, Italy"
"1832",5.8,1.140236120634e-05,47,"loam","Palermo, Italy"
"1833",6,1.09082648602902e-05,47,"loam","Palermo, Italy"
"1834",6.2,1.0417897299303e-05,47,"loam","Palermo, Italy"
"1835",6.4,1.0076659292838e-05,47,"loam","Palermo, Italy"
"1836",6.6,9.88899528583065e-06,47,"loam","Palermo, Italy"
"1837",6.8,9.78977165601131e-06,47,"loam","Palermo, Italy"
"1838",7,1.11424326398475e-05,47,"loam","Palermo, Italy"
"1839",7.2,1.29994955959461e-05,47,"loam","Palermo, Italy"
"1840",7.4,1.7670651087514e-05,47,"loam","Palermo, Italy"
"1841",7.6,2.00607022313444e-05,47,"loam","Palermo, Italy"
"1842",7.8,2.53834619309501e-05,47,"loam","Palermo, Italy"
"1843",8,2.93680402111418e-05,47,"loam","Palermo, Italy"
"1844",8.2,3.58030791786087e-05,47,"loam","Palermo, Italy"
"1845",8.4,4.52694980239371e-05,47,"loam","Palermo, Italy"
"1846",8.6,5.0996658264064e-05,47,"loam","Palermo, Italy"
"1847",8.8,5.52984592789239e-05,47,"loam","Palermo, Italy"
"1848",9,5.75994311448653e-05,47,"loam","Palermo, Italy"
"1849",0.4,9.58837406078371e-06,48,"loam","Palermo, Italy"
"1850",0.6,1.19590687055401e-05,48,"loam","Palermo, Italy"
"1851",0.8,1.28719809238882e-05,48,"loam","Palermo, Italy"
"1852",1,1.34258334843931e-05,48,"loam","Palermo, Italy"
"1853",1.2,1.36476752218917e-05,48,"loam","Palermo, Italy"
"1854",1.4,1.37220640912339e-05,48,"loam","Palermo, Italy"
