"","id","order_id","order","type","x","y","vol","sam"
"2215",37,4,"type_4","kx",0,1.74530380606572e-05,0.00623792626677491,33
"2216",38,4,"type_4","kx",9.44214597628048,1.74530380606572e-05,0.00623792626677491,33
"2217",39,4,"type_4","kx",11.4421459762805,2.07781942509514e-05,0.00623792626677491,33
"2218",40,4,"type_4","kx",19.4421459762805,2.07781942509514e-05,0.00623792626677491,33
"2219",41,5,"type_5","kr",0,0.000229219260239172,0.00787756125033508,33
"2220",42,5,"type_5","kr",6.44214597628048,0.000229219260239172,0.00787756125033508,33
"2221",43,5,"type_5","kr",8.44214597628048,9.9692017430334e-05,0.00787756125033508,33
"2222",44,5,"type_5","kr",10.4421459762805,9.9692017430334e-05,0.00787756125033508,33
"2223",45,5,"type_5","kr",12.4421459762805,8.48368101972668e-05,0.00787756125033508,33
"2224",46,5,"type_5","kr",18.4421459762805,8.48368101972668e-06,0.00787756125033508,33
"2225",47,5,"type_5","kx",0,2.31783531203119e-05,0.00787756125033508,33
"2226",48,5,"type_5","kx",9.44214597628048,2.31783531203119e-05,0.00787756125033508,33
"2227",49,5,"type_5","kx",11.4421459762805,4.98026015258187e-05,0.00787756125033508,33
"2228",50,5,"type_5","kx",19.4421459762805,4.98026015258187e-05,0.00787756125033508,33
"2229",51,0,"type_0","kr",0,8.41217121571823e-05,NA,33
"2230",52,0,"type_0","kr",10,8.41217121571823e-05,NA,33
"2231",53,0,"type_0","kx",0,0.000310626569660376,NA,33
"2232",54,0,"type_0","kx",10,0.000310626569660376,NA,33
"2233",1,1,"type_1","kr",0,0.000227103993397987,0.0124689812420979,34
"2234",2,1,"type_1","kr",4.26819633255824,0.000227103993397987,0.0124689812420979,34
"2235",3,1,"type_1","kr",6.26819633255824,9.88537978833426e-05,0.0124689812420979,34
"2236",4,1,"type_1","kr",8.26819633255824,9.88537978833426e-05,0.0124689812420979,34
"2237",5,1,"type_1","kr",10.2681963325582,8.41217121571813e-05,0.0124689812420979,34
"2238",6,1,"type_1","kr",16.2681963325582,8.41217121571813e-06,0.0124689812420979,34
"2239",7,1,"type_1","kx",0,4.10173328233338e-05,0.0124689812420979,34
"2240",8,1,"type_1","kx",7.26819633255824,4.10173328233338e-05,0.0124689812420979,34
"2241",9,1,"type_1","kx",9.26819633255824,0.000310626569660376,0.0124689812420979,34
"2242",10,1,"type_1","kx",17.2681963325582,0.000310626569660376,0.0124689812420979,34
"2243",11,2,"type_2","kr",0,0.000231880093031406,0.00366022073147841,34
"2244",12,2,"type_2","kr",8.98112507139401,0.000231880093031406,0.00366022073147841,34
"2245",13,2,"type_2","kr",10.981125071394,0.000100748856535664,0.00366022073147841,34
"2246",14,2,"type_2","kr",12.981125071394,0.000100748856535664,0.00366022073147841,34
"2247",15,2,"type_2","kr",14.981125071394,8.57393227355877e-05,0.00366022073147841,34
"2248",16,2,"type_2","kr",20.981125071394,8.57393227355877e-06,0.00366022073147841,34
"2249",17,2,"type_2","kx",0,9.26790435731243e-06,0.00366022073147841,34
"2250",18,2,"type_2","kx",11.981125071394,9.26790435731243e-06,0.00366022073147841,34
"2251",19,2,"type_2","kx",13.981125071394,1.43618623822996e-05,0.00366022073147841,34
"2252",20,2,"type_2","kx",21.981125071394,1.43618623822996e-05,0.00366022073147841,34
"2253",21,3,"type_3","kr",0,0.000231336355919877,0.0043857931622896,34
"2254",22,3,"type_3","kr",8.98112507139401,0.000231336355919877,0.0043857931622896,34
"2255",23,3,"type_3","kr",10.981125071394,0.00010053267288205,0.0043857931622896,34
"2256",24,3,"type_3","kr",12.981125071394,0.00010053267288205,0.0043857931622896,34
"2257",25,3,"type_3","kr",14.981125071394,8.55546286656635e-05,0.0043857931622896,34
"2258",26,3,"type_3","kr",20.981125071394,8.55546286656635e-06,0.0043857931622896,34
"2259",27,3,"type_3","kx",0,1.14614574064518e-05,0.0043857931622896,34
"2260",28,3,"type_3","kx",11.981125071394,1.14614574064518e-05,0.0043857931622896,34
"2261",29,3,"type_3","kx",13.981125071394,1.31240117285375e-05,0.0043857931622896,34
"2262",30,3,"type_3","kx",21.981125071394,1.31240117285375e-05,0.0043857931622896,34
"2263",31,4,"type_4","kr",0,0.000230978022261824,0.00490166993776348,34
"2264",32,4,"type_4","kr",8.98112507139401,0.000230978022261824,0.00490166993776348,34
"2265",33,4,"type_4","kr",10.981125071394,0.000100390265383085,0.00490166993776348,34
"2266",34,4,"type_4","kr",12.981125071394,0.000100390265383085,0.00490166993776348,34
"2267",35,4,"type_4","kr",14.981125071394,8.5432986244282e-05,0.00490166993776348,34
"2268",36,4,"type_4","kr",20.981125071394,8.5432986244282e-06,0.00490166993776348,34
"2269",37,4,"type_4","kx",0,1.30757734823483e-05,0.00490166993776348,34
"2270",38,4,"type_4","kx",11.981125071394,1.30757734823483e-05,0.00490166993776348,34
"2271",39,4,"type_4","kx",13.981125071394,1.3332346101844e-05,0.00490166993776348,34
"2272",40,4,"type_4","kx",21.981125071394,1.3332346101844e-05,0.00490166993776348,34
"2273",41,5,"type_5","kr",0,0.000230393156358918,0.00580880481648753,34
"2274",42,5,"type_5","kr",8.98112507139401,0.000230393156358918,0.00580880481648753,34
"2275",43,5,"type_5","kr",10.981125071394,0.000100157935897758,0.00580880481648753,34
"2276",44,5,"type_5","kr",12.981125071394,0.000100157935897758,0.00580880481648753,34
"2277",45,5,"type_5","kr",14.981125071394,8.52345714920328e-05,0.00580880481648753,34
"2278",46,5,"type_5","kr",20.981125071394,8.52345714920328e-06,0.00580880481648753,34
"2279",47,5,"type_5","kx",0,1.60177080050258e-05,0.00580880481648753,34
"2280",48,5,"type_5","kx",11.981125071394,1.60177080050258e-05,0.00580880481648753,34
"2281",49,5,"type_5","kx",13.981125071394,1.70832099285866e-05,0.00580880481648753,34
"2282",50,5,"type_5","kx",21.981125071394,1.70832099285866e-05,0.00580880481648753,34
"2283",51,10,"type_10","kr",0,0.000229396900977094,0.00754296396126909,34
"2284",52,10,"type_10","kr",1.01576008926074,0.000229396900977094,0.00754296396126909,34
"2285",53,10,"type_10","kr",3.01576008926074,9.97624890858332e-05,0.00754296396126909,34
"2286",54,10,"type_10","kr",5.01576008926074,9.97624890858332e-05,0.00754296396126909,34
"2287",55,10,"type_10","kr",7.01576008926074,8.48969603518816e-05,0.00754296396126909,34
