"","z","type","suf","id","rep"
"1395",-28,1,1.42791620723665e-07,8,3
"1396",-27,1,2.46459530073434e-07,8,3
"1397",-26,1,3.66573279398801e-07,8,3
"1398",-25,1,5.64138127376779e-07,8,3
"1399",-24,1,8.64996517703681e-07,8,3
"1400",-23,1,1.34055155772776e-06,8,3
"1401",-22,1,2.06208088768834e-06,8,3
"1402",-21,1,3.20977967688135e-06,8,3
"1403",-20,1,4.93206847550031e-06,8,3
"1404",-19,1,7.5658710731652e-06,8,3
"1405",-18,1,1.1646608609483e-05,8,3
"1406",-17,1,1.79781976068848e-05,8,3
"1407",-16,1,2.78335903036875e-05,8,3
"1408",-15,1,3.28397493987888e-05,8,3
"1409",-15,4,0.000394808982325626,8,3
"1410",-14,1,6.09526000170174e-05,8,3
"1411",-14,4,0.00083684342201006,8,3
"1412",-13,1,9.36136943475775e-05,8,3
"1413",-13,4,0.000999221921306539,8,3
"1414",-12,1,0.000144136667279278,8,3
"1415",-12,4,0.00129705104008264,8,3
"1416",-11,1,0.000221491007235645,8,3
"1417",-11,4,0.00281812860382011,8,3
"1418",-10,1,0.00033605185810908,8,3
"1419",-10,4,0.00337975707127608,8,3
"1420",-9,1,0.000480116652374854,8,3
"1421",-9,2,0.000335237924414755,8,3
"1422",-9,4,0.00958533094372804,8,3
"1423",-8,1,0.000741523277929338,8,3
"1424",-8,2,0.00115764931961674,8,3
"1425",-8,4,0.0191902977379688,8,3
"1426",-7,1,0.000939426586131684,8,3
"1427",-7,2,0.00280713862154169,8,3
"1428",-7,4,0.025050176982558,8,3
"1429",-6,1,0.00182915759835279,8,3
"1430",-6,2,0.00337127805013646,8,3
"1431",-6,4,0.0358024340522054,8,3
"1432",-5,1,0.00297981886315968,8,3
"1433",-5,2,0.00699805094088646,8,3
"1434",-5,4,0.0533179947017637,8,3
"1435",-4,1,0.00489554694449761,8,3
"1436",-4,2,0.0816697649278982,8,3
"1437",-4,4,0.0606389949114007,8,3
"1438",-3,1,0.00993619110612785,8,3
"1439",-3,2,0.202735760956008,8,3
"1440",-3,4,0.128230826470911,8,3
"1441",-2,1,0.00859327593825443,8,3
"1442",-2,2,0.230116856893021,8,3
"1443",-2,4,0.0811051070694677,8,3
"1444",-1,2,0.0167981428484078,8,3
"1445",-30,1,1.63671851265722e-07,8,4
"1446",-29,1,4.46108662373341e-07,8,4
"1447",-28,1,5.72385370812144e-07,8,4
"1448",-27,1,8.22715891741691e-07,8,4
"1449",-26,1,1.23198150476111e-06,8,4
"1450",-25,1,1.92042993683946e-06,8,4
"1451",-24,1,2.98796783724544e-06,8,4
"1452",-23,1,3.55520283390629e-06,8,4
"1453",-22,1,6.70015409029069e-06,8,4
"1454",-21,1,1.05362441256819e-05,8,4
"1455",-20,1,1.68267749065126e-05,8,4
"1456",-19,1,2.61999416182221e-05,8,4
"1457",-18,1,4.15792883809027e-05,8,4
"1458",-17,1,6.52695595309412e-05,8,4
"1459",-16,1,0.000101874828189037,8,4
"1460",-15,1,0.000123589654406608,8,4
"1461",-15,4,5.33308554441157e-05,8,4
"1462",-14,1,0.000229943780802093,8,4
"1463",-14,4,8.04233489897348e-05,8,4
"1464",-13,1,0.000360854930294781,8,4
"1465",-13,4,0.000392524318649856,8,4
"1466",-12,1,0.000568695832526388,8,4
"1467",-12,4,0.000996217181597361,8,4
"1468",-11,1,0.00090302560996411,8,4
"1469",-11,4,0.00273955959662153,8,4
"1470",-10,1,0.00140479936959882,8,4
"1471",-10,4,0.00502438482770401,8,4
"1472",-9,1,0.00199022833494637,8,4
"1473",-9,4,0.00797012386998152,8,4
"1474",-8,1,0.00276670885113533,8,4
"1475",-8,4,0.0138291826272589,8,4
"1476",-7,1,0.00292807592863358,8,4
"1477",-7,4,0.0247126900955312,8,4
"1478",-6,1,0.00464703460378291,8,4
"1479",-6,4,0.0422920672793847,8,4
"1480",-5,1,0.00589952302959214,8,4
"1481",-5,2,0.0111626850475091,8,4
"1482",-5,4,0.0616126585734968,8,4
"1483",-4,1,0.00770742716256975,8,4
"1484",-4,2,0.0467095619640431,8,4
"1485",-4,4,0.094364885598442,8,4
"1486",-3,1,0.0129584058727151,8,4
"1487",-3,2,0.174583953014438,8,4
"1488",-3,4,0.135037572434716,8,4
"1489",-2,1,0.0100945087721963,8,4
"1490",-2,2,0.229297715329929,8,4
"1491",-2,4,0.0962769550483685,8,4
"1492",-32,1,1.09446493428518e-07,8,5
"1493",-31,1,1.34379848142648e-07,8,5
"1494",-30,1,1.91539049102512e-07,8,5
"1495",-29,1,2.87787439829487e-07,8,5
"1496",-28,1,4.57270754286677e-07,8,5
"1497",-27,1,7.26261998159182e-07,8,5
"1498",-26,1,8.89722483993186e-07,8,5
"1499",-25,1,1.69203206126083e-06,8,5
"1500",-24,1,2.73923190858312e-06,8,5
"1501",-23,1,4.39487141582929e-06,8,5
"1502",-22,1,7.05895776190623e-06,8,5
"1503",-21,1,1.13441932947748e-05,8,5
"1504",-20,1,1.82444133666259e-05,8,5
"1505",-19,1,2.94042802071526e-05,8,5
"1506",-18,1,4.73182395649065e-05,8,5
"1507",-17,1,7.61339031374684e-05,8,5
"1508",-16,1,0.000121750715132881,8,5
"1509",-15,1,0.000151585610274203,8,5
"1510",-14,1,0.000289745902927093,8,5
"1511",-13,1,0.000470609348155608,8,5
"1512",-12,1,0.000749079260294508,8,5
"1513",-11,1,0.00120021202419541,8,5
"1514",-11,4,9.92190563542836e-05,8,5
"1515",-10,1,0.00183367718706084,8,5
"1516",-10,4,0.0026687441804437,8,5
"1517",-9,1,0.00265338804092725,8,5
"1518",-9,4,0.00341901754787541,8,5
"1519",-8,1,0.0028866091774483,8,5
"1520",-8,4,0.00601183436556139,8,5
"1521",-7,1,0.00481695611094241,8,5
"1522",-7,4,0.00874665534159602,8,5
"1523",-6,1,0.0063818522250915,8,5
"1524",-6,4,0.0166058060268432,8,5
"1525",-5,1,0.00813583537259866,8,5
"1526",-5,2,0.0114374429859574,8,5
"1527",-5,4,0.0262110615339079,8,5
"1528",-4,1,0.00992838009548847,8,5
"1529",-4,2,0.119275846841103,8,5
"1530",-4,4,0.0559852178668272,8,5
"1531",-3,1,0.0139289293490168,8,5
"1532",-3,2,0.238520997004952,8,5
"1533",-3,4,0.143793736594958,8,5
"1534",-2,1,0.00966768609155,8,5
"1535",-2,2,0.218416082288416,8,5
"1536",-2,4,0.0853909153233147,8,5
"1537",-36,1,3.1909961885801e-09,9,1
"1538",-35,1,4.9599777052891e-09,9,1
"1539",-34,1,6.54708454290855e-09,9,1
"1540",-33,1,1.01306751952491e-08,9,1
"1541",-32,1,1.30961658454198e-08,9,1
"1542",-31,1,2.07338592468086e-08,9,1
"1543",-30,1,2.91257044789876e-08,9,1
"1544",-29,1,5.66366718204912e-08,9,1
"1545",-28,1,9.23597493644333e-08,9,1
"1546",-27,1,1.40347651824897e-07,9,1
"1547",-26,1,1.89359107270938e-07,9,1
"1548",-25,1,3.24475994111879e-07,9,1
"1549",-24,1,5.71262505178785e-07,9,1
"1550",-23,1,7.8691126950315e-07,9,1
"1551",-22,1,1.49033390115916e-06,9,1
"1552",-21,1,1.66378108166455e-06,9,1
"1553",-20,1,4.15352795131184e-06,9,1
"1554",-19,1,5.16997122443884e-06,9,1
"1555",-18,1,8.99093219444139e-06,9,1
"1556",-17,1,1.30723564366056e-05,9,1
"1557",-16,1,2.57533058002355e-05,9,1
"1558",-15,1,3.3476392000133e-05,9,1
"1559",-14,1,4.34144857491042e-05,9,1
"1560",-13,1,5.79164394848951e-05,9,1
"1561",-13,2,3.67826208878777e-05,9,1
"1562",-12,1,9.95211830005126e-05,9,1
"1563",-12,2,0.000126091261914913,9,1
"1564",-11,1,0.000176607805439481,9,1
"1565",-11,2,0.000306824756506941,9,1
"1566",-10,1,0.000214927829864293,9,1
"1567",-10,2,0.000723993216964356,9,1
"1568",-10,4,0.00113414592254921,9,1
"1569",-9,1,0.000477483742958366,9,1
"1570",-9,2,0.00140933068035834,9,1
"1571",-9,4,0.00140046472728036,9,1
"1572",-8,1,0.000646401406829778,9,1
"1573",-8,2,0.00280601086770875,9,1
"1574",-8,4,0.00199613104809705,9,1
"1575",-7,1,0.00172481694907937,9,1
"1576",-7,2,0.00185779978075367,9,1
"1577",-7,4,0.00956985657202163,9,1
"1578",-6,1,0.0024934652506502,9,1
"1579",-6,2,0.0137281837676568,9,1
"1580",-6,4,0.0169654663316403,9,1
"1581",-5,1,0.00575979726773536,9,1
"1582",-5,2,0.0126671926362353,9,1
"1583",-5,4,0.0443830997647665,9,1
"1584",-4,1,0.00849758411464959,9,1
"1585",-4,2,0.0587633354844194,9,1
"1586",-4,4,0.0533714732696814,9,1
"1587",-3,1,0.01708878027641,9,1
"1588",-3,2,0.0969380615989562,9,1
"1589",-3,4,0.106005450283369,9,1
"1590",-2,1,0.00857277139464174,9,1
"1591",-2,2,0.0282434358201923,9,1
"1592",-2,4,0.0677622621647686,9,1
"1593",-2,5,0.253214932820734,9,1
"1594",-1,5,0.180640166718042,9,1
"1595",-33,1,6.90429411835493e-09,9,2
"1596",-32,1,9.72137977099184e-09,9,2
"1597",-31,1,1.03584543457369e-08,9,2
"1598",-30,1,1.91515432882631e-08,9,2
"1599",-29,1,2.67828618323345e-08,9,2
"1600",-28,1,6.11128679609696e-08,9,2
"1601",-27,1,7.78934418240488e-08,9,2
"1602",-26,1,7.9093536797645e-08,9,2
"1603",-25,1,2.00291521543354e-07,9,2
"1604",-24,1,3.26787364817182e-07,9,2
"1605",-23,1,4.47846429063536e-07,9,2
"1606",-22,1,8.37422296315604e-07,9,2
"1607",-21,1,1.11108103634491e-06,9,2
"1608",-20,1,2.2198748211359e-06,9,2
"1609",-19,1,2.99686571329324e-06,9,2
"1610",-18,1,6.72761848858338e-06,9,2
"1611",-17,1,6.86883675928113e-06,9,2
"1612",-16,1,1.38414538629083e-05,9,2
"1613",-15,1,1.97960707553928e-05,9,2
"1614",-14,1,2.95384331974629e-05,9,2
"1615",-13,1,3.54036890824263e-05,9,2
"1616",-12,1,6.08122679809941e-05,9,2
"1617",-11,1,0.000106318725399025,9,2
"1618",-11,2,0.00019854359906929,9,2
"1619",-10,1,0.000121394131376653,9,2
"1620",-10,2,0.000157238881969957,9,2
"1621",-9,1,0.000248559504301225,9,2
"1622",-9,2,0.000467400637795802,9,2
"1623",-9,4,0.000376988748322665,9,2
"1624",-8,1,0.000341957954814456,9,2
"1625",-8,2,0.00100128900747841,9,2
"1626",-8,4,0.00319280930051203,9,2
"1627",-7,1,0.000793143491362024,9,2
"1628",-7,2,0.00268825301386265,9,2
"1629",-7,4,0.00374242826468608,9,2
"1630",-6,1,0.0012588986256648,9,2
"1631",-6,2,0.00691948006943391,9,2
"1632",-6,4,0.00964268747071815,9,2
"1633",-5,1,0.0032981503828553,9,2
"1634",-5,2,0.0205783445291455,9,2
"1635",-5,4,0.0269026580637522,9,2
"1636",-4,1,0.00690166862269598,9,2
"1637",-4,2,0.0187228769581896,9,2
"1638",-4,4,0.0540214825376246,9,2
"1639",-3,1,0.0115151841955277,9,2
"1640",-3,2,0.15126729745953,9,2
"1641",-3,4,0.0986727532581292,9,2
"1642",-3,5,0.00612610279091746,9,2
"1643",-2,1,0.0107424277750478,9,2
"1644",-2,2,0.0528982666561409,9,2
"1645",-2,4,0.0763004610205605,9,2
"1646",-2,5,0.184731405568912,9,2
"1647",-1,5,0.245882109196515,9,2
"1648",-34,1,1.82054090803924e-08,9,3
"1649",-33,1,1.84950179485623e-08,9,3
"1650",-32,1,3.13084327008123e-08,9,3
"1651",-31,1,5.03991943989291e-08,9,3
"1652",-30,1,7.84364654424197e-08,9,3
"1653",-29,1,9.74424165001056e-08,9,3
"1654",-28,1,1.89700317536181e-07,9,3
"1655",-27,1,2.9416715457681e-07,9,3
"1656",-26,1,4.58310675295341e-07,9,3
"1657",-25,1,7.78559371018613e-07,9,3
"1658",-24,1,9.66354373926237e-07,9,3
"1659",-23,1,1.74769237145994e-06,9,3
"1660",-22,1,2.54933815794628e-06,9,3
"1661",-21,1,4.51552183713e-06,9,3
"1662",-20,1,7.06088185967449e-06,9,3
"1663",-19,1,1.10623528152815e-05,9,3
"1664",-18,1,1.39411125486349e-05,9,3
"1665",-17,1,3.05231134785736e-05,9,3
"1666",-16,1,4.96466815769879e-05,9,3
"1667",-15,1,5.08427550855458e-05,9,3
"1668",-14,1,8.91199576626593e-05,9,3
"1669",-13,1,0.000131449771844598,9,3
"1670",-12,1,0.000165735011917022,9,3
"1671",-11,1,0.000258257301860356,9,3
"1672",-11,2,0.000429295898321284,9,3
"1673",-10,1,0.000386837391438174,9,3
"1674",-10,2,0.000628479977320928,9,3
"1675",-9,1,0.000424781689393104,9,3
"1676",-9,2,0.000770915292524678,9,3
"1677",-9,4,0.00223598897917394,9,3
"1678",-8,1,0.0010285281074397,9,3
"1679",-8,2,0.00201067500296763,9,3
"1680",-8,4,0.00251046165279128,9,3
"1681",-7,1,0.00155009353917956,9,3
"1682",-7,2,0.00340626951865766,9,3
"1683",-7,4,0.00824562320360326,9,3
"1684",-6,1,0.00283815343766087,9,3
"1685",-6,2,0.00356722255298951,9,3
"1686",-6,4,0.0159403895465979,9,3
"1687",-5,1,0.00486752353242694,9,3
"1688",-5,2,0.0235148588954857,9,3
"1689",-5,4,0.0276352402467113,9,3
"1690",-4,1,0.0076170499091065,9,3
"1691",-4,2,0.0404790980847593,9,3
"1692",-4,4,0.0388071958649406,9,3
"1693",-3,1,0.0153134000768801,9,3
"1694",-3,2,0.0981010514470847,9,3
"1695",-3,4,0.091028946038532,9,3
"1696",-3,5,0.0676856873873359,9,3
"1697",-2,1,0.00746449227950398,9,3
"1698",-2,2,0.105189776847878,9,3
"1699",-2,4,0.0745031784375682,9,3
"1700",-2,5,0.199418456507196,9,3
"1701",-1,5,0.151580895782687,9,3
"1702",-33,1,1.7364907921771e-09,9,4
"1703",-32,1,2.70604462762535e-09,9,4
"1704",-31,1,3.67357732311406e-09,9,4
"1705",-30,1,6.314675391476e-09,9,4
"1706",-29,1,1.43492508979822e-08,9,4
"1707",-28,1,1.8903396428632e-08,9,4
"1708",-27,1,2.55576382681224e-08,9,4
"1709",-26,1,5.69391972605315e-08,9,4
"1710",-25,1,8.45014947874284e-08,9,4
"1711",-24,1,1.16493956860122e-07,9,4
"1712",-23,1,2.71991645070663e-07,9,4
"1713",-22,1,4.30306347478397e-07,9,4
"1714",-21,1,5.80867814758491e-07,9,4
"1715",-20,1,1.2001085251002e-06,9,4
"1716",-19,1,1.87855476128688e-06,9,4
"1717",-18,1,3.33707590940422e-06,9,4
"1718",-17,1,4.4852700969311e-06,9,4
"1719",-16,1,9.61846128483497e-06,9,4
"1720",-15,1,1.04791105235813e-05,9,4
"1721",-14,1,2.10700187755696e-05,9,4
"1722",-13,1,3.23632931694399e-05,9,4
"1723",-12,1,4.0720277673883e-05,9,4
"1724",-11,1,7.28003764907893e-05,9,4
"1725",-10,1,0.000100936461841472,9,4
"1726",-10,2,0.000185548011566753,9,4
"1727",-10,4,0.000319704961823408,9,4
"1728",-9,1,0.000144706204810043,9,4
"1729",-9,2,0.000553553482869083,9,4
"1730",-9,4,0.00102275286359634,9,4
"1731",-8,1,0.00035485431471709,9,4
"1732",-8,2,0.000430345267104427,9,4
"1733",-8,4,0.00225173147426065,9,4
"1734",-7,1,0.000627802534113065,9,4
"1735",-7,2,0.00228804029435156,9,4
"1736",-7,4,0.00620546841109794,9,4
"1737",-6,1,0.000905612276523163,9,4
"1738",-6,2,0.00426931169503995,9,4
"1739",-6,4,0.0138254433825498,9,4
"1740",-5,1,0.0027319769091828,9,4
"1741",-5,2,0.00806356661936203,9,4
"1742",-5,4,0.0273212909212345,9,4
"1743",-4,1,0.00420199314461825,9,4
"1744",-4,2,0.0218291426390335,9,4
"1745",-4,4,0.0615891920812789,9,4
"1746",-3,1,0.0127518480613039,9,4
"1747",-3,2,0.114576172320442,9,4
"1748",-3,4,0.129610657977254,9,4
"1749",-3,5,0.0533962713739676,9,4
"1750",-2,1,0.00603196457961336,9,4
"1751",-2,2,0.0834199913869219,9,4
"1752",-2,4,0.0656634170928555,9,4
"1753",-2,5,0.206599281310514,9,4
"1754",-1,5,0.168527855057413,9,4
"1755",-34,1,1.80164948818736e-09,9,5
"1756",-33,1,2.36877406333293e-09,9,5
"1757",-32,1,3.50458011518002e-09,9,5
"1758",-31,1,4.34040501880129e-09,9,5
"1759",-30,1,9.53826478891739e-09,9,5
"1760",-29,1,1.25492077047276e-08,9,5
"1761",-28,1,2.24198909280757e-08,9,5
"1762",-27,1,3.49182315691606e-08,9,5
"1763",-26,1,8.20102376260016e-08,9,5
"1764",-25,1,9.55210996166141e-08,9,5
"1765",-24,1,1.4096607340864e-07,9,5
"1766",-23,1,3.54123120153477e-07,9,5
"1767",-22,1,3.48926594963658e-07,9,5
"1768",-21,1,1.02918277307761e-06,9,5
"1769",-20,1,1.06338193128317e-06,9,5
"1770",-19,1,2.34608335576155e-06,9,5
"1771",-18,1,2.79935744173546e-06,9,5
"1772",-17,1,6.36003612039391e-06,9,5
"1773",-16,1,9.33489882045861e-06,9,5
"1774",-15,1,1.55497720794263e-05,9,5
"1775",-14,1,2.56608515622872e-05,9,5
"1776",-13,1,3.72710958935177e-05,9,5
"1777",-12,1,5.01139041517976e-05,9,5
"1778",-11,1,6.22385433583565e-05,9,5
"1779",-11,2,4.73975533977069e-05,9,5
"1780",-10,1,0.000135496016824116,9,5
"1781",-10,2,0.000326481336347058,9,5
"1782",-9,1,0.000184717632823266,9,5
"1783",-9,2,0.000272320937812821,9,5
"1784",-9,4,0.000589721146761766,9,5
"1785",-8,1,0.00040497723612596,9,5
"1786",-8,2,0.00131703882545117,9,5
"1787",-8,4,0.00355571352691041,9,5
"1788",-7,1,0.00055580550989725,9,5
"1789",-7,2,0.00236278277532414,9,5
"1790",-7,4,0.0122910091404636,9,5
"1791",-6,1,0.00138041899930147,9,5
"1792",-6,2,0.00451728469421099,9,5
"1793",-6,4,0.0162811277878104,9,5
"1794",-5,1,0.00288591938379552,9,5
"1795",-5,2,0.0104595365725819,9,5
"1796",-5,4,0.0314537852368934,9,5
"1797",-4,1,0.00538356706191622,9,5
"1798",-4,2,0.0362554741886588,9,5
"1799",-4,4,0.0634675389679735,9,5
"1800",-3,1,0.0122182412303293,9,5
"1801",-3,2,0.0567368790175124,9,5
"1802",-3,4,0.108163359631005,9,5
"1803",-3,5,0.0516356462470217,9,5
"1804",-2,1,0.00880418845147839,9,5
"1805",-2,2,0.081043179598926,9,5
"1806",-2,4,0.0887356726005279,9,5
"1807",-2,5,0.223573483542676,9,5
"1808",-1,5,0.174746355053624,9,5
"1809",-28,1,1.09155801494406e-07,10,1
"1810",-27,1,2.15268035359691e-07,10,1
"1811",-26,1,2.57765715860829e-07,10,1
"1812",-25,1,4.87072415759628e-07,10,1
"1813",-24,1,5.39581939611753e-07,10,1
"1814",-23,1,1.5956244692787e-06,10,1
"1815",-22,1,1.72175019100374e-06,10,1
"1816",-21,1,3.22487841482532e-06,10,1
"1817",-20,1,6.10153107983928e-06,10,1
"1818",-19,1,8.9156813126818e-06,10,1
"1819",-18,1,1.81440794897945e-05,10,1
"1820",-18,4,5.58241102863896e-06,10,1
"1821",-17,1,2.77820767692975e-05,10,1
"1822",-17,4,1.67871226315934e-05,10,1
"1823",-16,1,5.64694463749675e-05,10,1
"1824",-16,4,0.000129070944726164,10,1
"1825",-15,1,7.49054800772398e-05,10,1
"1826",-15,4,0.000166850907464791,10,1
"1827",-14,1,0.000121299846349471,10,1
"1828",-14,4,0.000250631707754083,10,1
"1829",-13,1,0.000254202001416926,10,1
"1830",-13,4,0.000410673477954832,10,1
"1831",-12,1,0.000355868418903245,10,1
"1832",-12,4,0.000750190836206254,10,1
"1833",-11,1,0.000681953711179355,10,1
"1834",-11,4,0.00140935504902754,10,1
"1835",-10,1,0.000970558859611927,10,1
"1836",-10,4,0.00219085300764774,10,1
"1837",-9,1,0.00155267605073775,10,1
"1838",-9,4,0.00417353572153135,10,1
"1839",-8,1,0.00245847282020035,10,1
"1840",-8,4,0.0107503117504137,10,1
"1841",-7,1,0.00325366739757535,10,1
"1842",-7,4,0.0228149959542304,10,1
"1843",-6,1,0.0056470693666746,10,1
"1844",-6,4,0.0389185334342718,10,1
"1845",-5,1,0.00702267886336541,10,1
"1846",-5,2,0.00570591813035345,10,1
"1847",-5,4,0.0565518575041671,10,1
"1848",-4,1,0.00744074482752382,10,1
"1849",-4,2,0.0526255529765191,10,1
"1850",-4,4,0.134749280450976,10,1
"1851",-3,1,0.0198799064409924,10,1
"1852",-3,2,0.113934924756629,10,1
"1853",-3,4,0.23416462151447,10,1
"1854",-2,1,0.0147765071210226,10,1
"1855",-2,2,0.127343525727334,10,1
"1856",-2,4,0.128320871497021,10,1
"1857",-26,1,5.03922750444478e-07,10,2
"1858",-25,1,9.18808245590933e-07,10,2
"1859",-24,1,1.17426191518578e-06,10,2
"1860",-23,1,1.77958224422044e-06,10,2
"1861",-22,1,3.547096221394e-06,10,2
"1862",-21,1,4.98923184515001e-06,10,2
"1863",-20,1,9.34794835243005e-06,10,2
"1864",-19,1,1.46978226753893e-05,10,2
"1865",-18,1,3.43829418484564e-05,10,2
"1866",-17,1,3.84357453697204e-05,10,2
"1867",-16,1,8.39560887593136e-05,10,2
"1868",-15,1,0.000134958375774677,10,2
"1869",-14,1,0.000279457347263609,10,2
"1870",-14,4,0.000104693633829284,10,2
"1871",-13,1,0.000429494565592752,10,2
"1872",-13,4,0.000225296116855615,10,2
"1873",-12,1,0.000587036015641551,10,2
"1874",-12,4,0.000530391126343687,10,2
"1875",-11,1,0.0012197944228916,10,2
"1876",-11,4,0.000703207055811126,10,2
"1877",-10,1,0.00274661368677684,10,2
"1878",-10,4,0.00179631087721619,10,2
"1879",-9,1,0.0027060785478472,10,2
"1880",-9,4,0.00668040874401814,10,2
"1881",-8,1,0.00660062513645158,10,2
"1882",-8,4,0.0108315042776518,10,2
"1883",-7,1,0.00704717632585162,10,2
"1884",-7,4,0.0245809839242593,10,2
"1885",-6,1,0.0130132030259111,10,2
"1886",-6,4,0.0344419523413751,10,2
"1887",-5,1,0.01526904933586,10,2
"1888",-5,4,0.0832917706378204,10,2
"1889",-4,1,0.0170076395096437,10,2
"1890",-4,4,0.137603879303809,10,2
"1891",-3,1,0.0268050629784003,10,2
"1892",-3,2,0.0593298317067025,10,2
"1893",-3,4,0.281901825590602,10,2
"1894",-2,1,0.0226225140765368,10,2
"1895",-2,2,0.0881116312249737,10,2
"1896",-2,4,0.153203876638062,10,2
"1897",-29,1,3.09866972073597e-07,10,3
"1898",-28,1,3.6520337581385e-07,10,3
"1899",-27,1,5.49847711798651e-07,10,3
"1900",-26,1,7.87551952373139e-07,10,3
"1901",-25,1,1.4117692955579e-06,10,3
"1902",-24,1,2.15058211894648e-06,10,3
"1903",-23,1,3.7985851219842e-06,10,3
"1904",-22,1,5.42123119274359e-06,10,3
"1905",-21,1,9.32295083104821e-06,10,3
"1906",-20,1,1.41005269471145e-05,10,3
"1907",-20,4,2.13727907709442e-06,10,3
"1908",-19,1,2.17286899529034e-05,10,3
"1909",-19,4,4.32998863992827e-06,10,3
"1910",-18,1,4.02632840312762e-05,10,3
"1911",-18,4,3.78132864865518e-05,10,3
"1912",-17,1,4.82784178057497e-05,10,3
"1913",-17,4,5.72059657602804e-05,10,3
"1914",-16,1,0.000121938687092947,10,3
"1915",-16,4,0.000105611898924765,10,3
"1916",-15,1,0.000144287485786963,10,3
"1917",-15,4,0.000168976374079721,10,3
"1918",-14,1,0.000276784860694847,10,3
"1919",-14,4,0.000284904099944511,10,3
"1920",-13,1,0.000379193046459884,10,3
"1921",-13,4,0.00100529342527117,10,3
"1922",-12,1,0.000589153226790212,10,3
"1923",-12,4,0.00156308596906082,10,3
"1924",-11,1,0.00136477392449737,10,3
"1925",-11,4,0.00273265231843292,10,3
"1926",-10,1,0.00171123765103702,10,3
"1927",-10,4,0.00423984585037368,10,3
"1928",-9,1,0.00269687846340165,10,3
"1929",-9,4,0.0088584111139382,10,3
"1930",-8,1,0.00290736116265371,10,3
"1931",-8,4,0.0177510471780731,10,3
"1932",-7,1,0.00557850677756293,10,3
"1933",-7,4,0.0257715188709242,10,3
"1934",-6,1,0.00547099952678591,10,3
"1935",-6,4,0.0458319275377022,10,3
"1936",-5,1,0.0104889651718864,10,3
"1937",-5,2,0.0139095638438999,10,3
"1938",-5,4,0.0683132103362946,10,3
"1939",-4,1,0.0104384740012254,10,3
"1940",-4,2,0.0383343044829536,10,3
"1941",-4,4,0.11489755752249,10,3
"1942",-3,1,0.027434688317411,10,3
"1943",-3,2,0.0373538562184146,10,3
"1944",-3,4,0.227197461229643,10,3
"1945",-2,1,0.014730056997922,10,3
"1946",-2,2,0.173367736683046,10,3
"1947",-2,4,0.133729760718051,10,3
"1948",-30,1,5.28725701476548e-08,10,4
"1949",-29,1,1.06156882784859e-07,10,4
"1950",-28,1,1.88228474464115e-07,10,4
"1951",-27,1,2.44349540601247e-07,10,4
"1952",-26,1,4.48903488247563e-07,10,4
"1953",-25,1,5.702508831883e-07,10,4
"1954",-24,1,1.00198838042588e-06,10,4
"1955",-23,1,2.15707524093877e-06,10,4
"1956",-22,1,2.5784237063047e-06,10,4
"1957",-21,1,5.05751748289447e-06,10,4
"1958",-20,1,9.71592011800815e-06,10,4
"1959",-19,1,1.27812435168249e-05,10,4
"1960",-18,1,2.48402814871436e-05,10,4
"1961",-17,1,4.03628348045721e-05,10,4
"1962",-16,1,6.34370237054318e-05,10,4
"1963",-15,1,0.000132476021968953,10,4
"1964",-14,1,0.00017662355433974,10,4
"1965",-14,4,2.33690386730191e-05,10,4
"1966",-13,1,0.000324626176874478,10,4
"1967",-13,4,2.61509808896623e-05,10,4
"1968",-12,1,0.000476011394742721,10,4
"1969",-12,4,4.42343590556849e-05,10,4
"1970",-11,1,0.000956493192604466,10,4
"1971",-11,4,7.84705116329018e-05,10,4
"1972",-10,1,0.00157157422798521,10,4
"1973",-10,4,0.00107207110010567,10,4
"1974",-9,1,0.00213756768200863,10,4
"1975",-9,4,0.00341870865124826,10,4
"1976",-8,1,0.00268268120678503,10,4
"1977",-8,4,0.00638254741529628,10,4
"1978",-7,1,0.0044597083557616,10,4
"1979",-7,4,0.0225788961214631,10,4
"1980",-6,1,0.00595380437408393,10,4
"1981",-6,4,0.042778683903592,10,4
"1982",-5,1,0.00631875803023712,10,4
"1983",-5,2,0.0144159909467824,10,4
"1984",-5,4,0.0593815829019562,10,4
"1985",-4,1,0.0135911838820625,10,4
"1986",-4,2,0.0240432868026882,10,4
"1987",-4,4,0.127320783873743,10,4
"1988",-3,1,0.0211811671969309,10,4
"1989",-3,2,0.102518305153258,10,4
"1990",-3,4,0.196685529479797,10,4
"1991",-2,1,0.0126475628163354,10,4
"1992",-2,2,0.195736532481469,10,4
"1993",-2,4,0.130721075095348,10,4
"1994",-31,1,3.20638218769464e-08,10,5
"1995",-30,1,3.54114086158634e-08,10,5
"1996",-29,1,5.58451951979795e-08,10,5
"1997",-28,1,9.57984548498389e-08,10,5
"1998",-27,1,1.3851549096393e-07,10,5
"1999",-26,1,2.46509921957369e-07,10,5
"2000",-25,1,3.92936173446826e-07,10,5
"2001",-24,1,6.32177585750155e-07,10,5
"2002",-23,1,1.22032056086808e-06,10,5
"2003",-22,1,1.57307058593402e-06,10,5
"2004",-21,1,3.63093280596154e-06,10,5
"2005",-20,1,5.21868497002378e-06,10,5
"2006",-19,1,7.14475938447492e-06,10,5
"2007",-18,1,1.30266036379473e-05,10,5
"2008",-17,1,2.90850487675789e-05,10,5
"2009",-16,1,2.72510650784877e-05,10,5
