"","id","seminal_a","seminal_a_sd","seminal_la","seminal_la_sd","seminal_lb","seminal_lb_sd","seminal_ln","seminal_ln_sd","seminal_lmax","seminal_lmax_sd","sb_a","sb_a_sd","sb_la","sb_la_sd","sb_lb","sb_lb_sd","sb_ln","sb_ln_sd","sb_lmax","sb_lmax_sd","lat_a","lat_a_sd","lat_length","lat_length_sd","lat_theta","lat_theta_sd","first_b","max_b","first_s","n_s","delay_b","delay_s","tap_a","tap_la","tap_lb","tap_ln","tap_lmax","tap_r","seminal_r","sb_r","lat_r","lat_lmax","lat_basal_r","first_b_sd","max_b_sd","first_s_sd","n_s_sd","delay_b_sd","delay_s_sd","tap_a_sd","tap_la_sd","tap_lb_sd","tap_ln_sd","tap_lmax_sd","tap_r_sd","seminal_r_sd","sb_r_sd","lat_r_sd","lat_lmax_sd","lat_basal_r_sd","ACCESSION","sample ID","NAME","ORIGIN 1","ORIGIN 2","COORDINATES","NARRATIVE","RECEIVED","SOURCE DATE","COLLECTION SITE","ELEVATION","HABITAT"
"100",103,0.059064786,0.011641436,9.730636236,8.684976641,0.997811801,0.820371857,0.369336077,0.504195434,18.69680345,9.430054356,0.050752608,0.00995227,0.93803146,NA,0.80891114,NA,0.369336077,0.552470951,1.9001433,0.216658508,0.046239982,0.01380752,1.004865431,0.979676505,1.364050954,0.599100413,2.365788546,3.5,8.575083435,0.5,1.796193523,NA,0.064363871,17.9122715,0.877641638,0.470884936,37.69019275,4.187799194,4.187799194,4.610126278,0.5098743,2.24382843,0.258522646,0.737549003,1.290994449,0.130207572,0.577350269,0.677090803,NA,0.001950984,5.882483057,0.801413193,0.513817563,6.424455626,0.713828403,0.713828403,0.90280039,0.230255828,0.788617213,0,"PI 645585",103,"Puhwem (Delaware Indian)","Oklahoma","United States","34.9550817, -97.2684063","A white flour corn.  Originally brought to Indian Territory by the family of James Thompson, a full-blooded Lenape who lived on the Delaware Reserve.  His family migrated from their original homeland along the east coast in what is now New Jersey, eastern Pennsylvania, and northern Delaware.  This acccession can therefore be associated with the Lenape (Delaware Indian) tribe.",1985,"PRE 02/25/1985","Delaware Reserve.",NA,NA
"101",104,0.068248165,0.015548621,9.904626928,6.97847009,1.548073882,1.05076975,0.362234139,0.200623464,13.88954589,8.794123535,NA,NA,NA,NA,NA,NA,0.362234139,0.552470951,NA,NA,0.04805811,0.014534113,0.620540539,0.691952422,1.406675646,0.538389253,2.769988799,5.25,NA,0,0.800297135,NA,0.071990733,16.77345015,0.295400132,0.298975412,29.659715,3.295523889,3.295523889,NA,0.414559854,0.953770394,0.414559854,2.239999507,2.62995564,NA,0,0.224672884,NA,0.001695067,4.484444921,0.372799324,0.129491621,3.916785406,0.435198378,0.435198378,NA,0.461561234,0.407924407,0.461561234,"Ames 35290",104,"Looney (Washburn Strain)","Tennessee","United States","35.68600000, -83.86500000","Looney Corn originated in Winchester, Franklin County, Tennessee. This population comes from Jeff Swann in White County, TN. Jeff Swann Reportedly received it from a man in his 90s around 2010. Looney corn is reported to be the best milling corn available. It is a white dent improved around 1900 by C.S. Looney.",2020,"03/13/2020","Blackberry Farm",NA,NA
"102",105,0.059666465,0.010588507,10.80357119,4.98866106,1.806742857,1.336022575,0.74193,1.06773207,16.07258592,5.655269663,0.07204303,NA,NA,NA,NA,NA,0.74193,0.552470951,1.9333581,NA,0.054017898,0.015612436,0.925211462,1.172638767,1.274164964,0.561442328,3.19424617,3.5,8.369832588,0.25,1.116036709,NA,0.064200959,15.64223975,0.674719798,0.319599015,31.71437475,3.523819417,3.523819417,3.068007111,0.759044454,2.251556375,0.904332529,0.969893419,1.290994449,NA,0.5,0.743139594,NA,0.004788967,6.911571671,0.585722971,0.135971779,7.471832988,0.830203665,0.830203665,NA,0.273100814,0.818755342,0.302158309,"PI 213698",105,"Reids Yellow Dent","Indiana","United States","40.3270127, -86.1746933","Open-pollinated variety. Seeds yellow dent.",1954,"PRE 03/03/1954","From Ben French, Springport, Indiana.",NA,NA
"103",106,0.070816995,0.012124229,8.756222985,5.460580887,1.249834433,0.857869755,0.50117607,0.252496715,10.80756917,4.736979124,0.063555841,0.006806354,NA,NA,NA,NA,0.50117607,0.552470951,6.5455538,2.513665895,0.049309679,0.016367782,0.633200254,0.597337219,1.244111402,0.591628018,2.460023529,4.5,4.821345337,1,1.18910092,1.784760608,0.071543923,16.8588066,3.0288547,0.160226162,20.528566,2.280951778,2.280951778,1.991785556,0.065691525,1.051467299,0.065691525,1.206005077,0.707106781,NA,1.414213562,0.218308225,NA,0.004910641,2.615184933,0.158924088,NA,3.680485139,0.408942793,0.408942793,NA,0.733361758,0.263177491,0.733361758,"PI 213700",106,"Reids Yellow Dent","Indiana","United States","40.3270127, -86.1746933","Open-pollinated variety. Seeds yellow dent.",1954,"PRE 03/03/1954","From H.C. Lacton, New Castle, Indiana.",NA,NA
"104",107,0.070055016,0.010373175,8.37605053,5.277290308,1.557427033,0.615986158,0.455522368,1.300031681,18.95289157,9.513388143,0.055626878,0.011621696,3.246289,NA,0.4803515,NA,0.455522368,0.552470951,6.351107533,6.923124665,0.049844047,0.014356372,0.912791046,1.1730229,1.336558442,0.517290209,1.359616225,3.333333333,6.834116157,1,1.004345747,2.821407483,0.073660485,16.48585567,0.454890697,0.722525824,34.73361967,3.859291074,3.708669222,3.708669222,0.431722384,2.889638493,0.395112997,1.493378007,3.055050463,1.342392565,1,0.540148719,NA,0.00264321,3.589248953,0.297070023,0.898404809,8.142535287,0.904726143,1.225127395,1.225127395,0.621448313,1.067188324,0.327606326,"PI 213703",107,"Yellow Dent","Tennessee","United States","35.7730076, -86.2820081","Open-pollinated variety. Seeds yellow dent. Rough, ""KRUG"", ""REID"" type.",1954,"1945","From Charles Baum, Tennessee.",NA,NA
"105",108,0.062698312,0.010215019,8.306310525,7.741798661,1.380635232,1.050468316,1.23799673,0.971802731,13.47420518,9.817803909,0.05261641,NA,NA,NA,NA,NA,1.23799673,0.552470951,1.9676265,NA,0.047446055,0.013822813,0.633451563,0.740717989,1.184785917,0.547206181,1.954871427,6,8.555525296,0.333333333,1.198763287,NA,0.06529678,18.174701,1.496805257,0.43816292,35.04663267,3.894070296,3.894070296,4.426858222,0.02372893,1.357786733,0.02372893,1.485919179,1,NA,0.577350269,0.147403053,NA,0.006215173,4.727434076,2.490459595,0.219960047,8.254248043,0.917138671,0.917138671,NA,0.424140617,0.458916602,0.424140617,"PI 213707",108,"Kalkins Special","Wisconsin","United States","44.4308975, -89.6884637","Open-pollinated variety. Seeds yellow dent.",1954,"PRE 03/03/1954","From R.W. Kalkins, Juneau, Wisconsin.",NA,NA
"106",109,0.061708081,0.015026033,7.972395782,7.286304732,1.672492835,1.324882091,0.675024805,0.74274842,14.08016889,8.751932912,0.057634905,NA,NA,NA,NA,NA,0.675024805,0.552470951,2.3350182,NA,0.0470912,0.013427607,0.704035145,0.913376667,1.303644005,0.491335247,3.596682318,4.75,8.422019205,0.25,1.207281391,NA,0.063034704,16.8205585,0.946587143,0.540078324,34.4473825,3.827486944,3.827486944,4.039958111,1.174103071,1.358551176,1.523857335,2.174563744,1.5,NA,0.5,0.894888962,NA,0.003265197,8.2538481,0.535212828,0.359142405,5.708205079,0.634245009,0.634245009,NA,1.459578162,0.810816314,1.259144785,"PI 213708",109,"Krug Yellow Dent","Iowa","United States","41.67305556, -93.69750000","Open-pollinated variety. Seeds yellow dent. Softer than most ""KRUGS"".",1954,"PRE 03/03/1954","From J.J. Newlin, Johnston, Iowa.",NA,NA
"107",110,0.0757534,0.014320971,2.9746166,2.228345647,2.429313553,2.613483224,2.834950598,1.579326448,8.600489071,3.50303024,0.070417564,0.01103669,2.0548902,1.882067653,0.69354152,0.634213095,2.834950598,0.552470951,3.42440176,2.626084938,0.045117958,0.010845305,0.842737397,1.072416296,1.404867194,0.480927553,6.357571898,2.333333333,7.959013381,1.666666667,0.517637296,0.432890806,0.061067472,22.045634,0.058228757,0.285071433,40.65698233,4.517442481,3.972169833,3.972169833,0.563194025,1.60149295,2.214233162,1.513810363,2.516611478,0.537209859,2.081665999,0.27511135,NA,0.001936376,2.135132054,0.100855165,0.111869112,9.684166028,1.076018448,0.729176134,0.729176134,0.145719224,0.456248583,1.574560514,"PI 213709",110,"Reids Yellow Dent","Iowa","United States","43.13805556, -93.37916667","Open-pollinated variety. Seeds yellow dent. ""MINN. 13"" type.",1954,"PRE 03/03/1954","From John Dieterlene, Clear Lake, Iowa.",NA,NA
"108",111,0.065947744,0.010652971,8.458064458,6.04767169,2.114973247,1.828073435,0.66735241,0.317411844,15.94414781,7.222459726,NA,NA,NA,NA,NA,NA,0.66735241,0.552470951,NA,NA,0.054321809,0.015033217,0.633307472,0.713017724,1.318536773,0.560115913,2.247588723,5.333333333,NA,0,0.903790489,NA,0.069571235,19.79105333,0.543107363,0.425401793,31.15694367,3.46188263,3.46188263,NA,0.419251664,1.30902539,0.419251664,1.183491072,1.154700538,NA,0,0.272350725,NA,0.00794798,2.408004755,0.306809043,0.266542895,2.359547672,0.262171964,0.262171964,NA,0.342711163,0.354319153,0.342711163,"PI 213711",111,"Yellow Dent","Iowa","United States","42.28888889, -93.79583333","Open-pollinated variety. Seeds yellow dent. ""Krug X Reid"".",1954,"PRE 03/03/1954","From M.K. Dick, Stanhope, Iowa.",NA,NA
"109",112,0.065579811,0.009443836,8.786515497,4.743333579,2.434463239,1.72033609,0.897559772,0.635953176,11.73714084,4.753019334,NA,NA,NA,NA,NA,NA,0.897559772,0.552470951,NA,NA,0.056083266,0.019835145,0.942515771,0.986585519,1.290171159,0.670418168,3.622585544,6.5,NA,0,0.747701,NA,0.070743281,15.631266,0.746470678,0.790658235,28.93167225,3.21463025,3.21463025,NA,0.425283124,2.245723763,0.425283124,0.805856761,1.290994449,NA,0,0.106719032,NA,0.00535451,5.545815714,0.312523956,0.379348257,2.873112857,0.319234762,0.319234762,NA,0.469488182,1.108361856,0.469488182,"PI 213713",112,"Mortgage Lifter","Missouri","United States","38.7604815, -92.5617875","Open-pollinated variety. Seeds yellow dent. ""Broad Gold Coin"" type kernel.",1954,"PRE 03/03/1954","From W. Schrock, Garden City, Missouri.",NA,NA
"110",113,0.060238559,0.0210965,8.853503778,7.772708698,1.808611073,1.421241601,0.718479893,0.67371324,10.79094341,9.106779419,NA,NA,NA,NA,NA,NA,0.718479893,0.552470951,NA,NA,0.051110524,0.016950075,0.601694372,0.607969388,1.324109224,0.56862072,3.544926232,6,NA,0,1.114825177,NA,0.080651283,10.038021,0.69019452,0.396773905,32.1094185,3.567713167,3.567713167,NA,0.304638799,1.12535303,0.447508405,3.133802457,4.242640687,NA,0,0.232096935,NA,0.020494136,8.873836551,0.231095761,0.021523412,5.983846588,0.664871843,0.664871843,NA,0.202048134,0.216340352,0,"PI 213716",113,"Legal Tender Yellow Dent","Iowa","United States","42.73166667, -93.73277778","Open-pollinated variety. Seeds yellow dent.",1954,"PRE 03/03/1954","From C.H. Miller, Clarion, Iowa.",NA,NA
"111",114,0.064328307,0.0104329,11.91409702,8.836120303,1.765335429,1.273531132,0.295773745,0.163860581,19.90862829,8.087652736,0.058402746,0.009916767,9.54273365,12.01597817,0.8243022,0.241586426,0.295773745,0.552470951,10.44575383,10.69474793,0.052050037,0.01613196,0.662247502,0.641766274,1.355912586,0.548129186,1.599647353,4.25,6.51602589,0.75,1.504688677,NA,0.071098538,19.52084425,0.551321298,0.306403277,35.27264825,3.919183139,3.919183139,3.978911,0.350650686,1.348114903,0.330500205,2.539782168,1.707825128,2.185136916,0.5,0.884942178,NA,0.012675697,6.66941378,0.496400871,0.088321433,6.714725408,0.746080601,0.746080601,0.901970005,0.175036168,0.34086503,0.194042484,"PI 213718",114,"Smith Yellow Dent","Iowa","United States","42.95277778, -92.53611111","Open-pollinated variety. Seeds yellow dent.",1954,"PRE 03/03/1954","From W.B. Smith, Nashua, Iowa.",NA,NA
"112",115,0.053728782,0.013729395,2.10024,NA,0.98549,NA,2.861479497,1.652075958,9.181260667,5.494786935,NA,NA,NA,NA,NA,NA,2.861479497,0.552470951,NA,NA,0.045953373,0.021652433,0.547675404,0.460605999,1.118804967,0.501370658,4.633700267,3,NA,0,1.420673045,NA,0.064546905,4.491988,0,0.472884831,31.919308,3.546589778,3.546589778,NA,0.149633022,1.17813787,0.422106657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PI 213720",115,"Midland X Reid","Nebraska","United States","40.14638889, -97.18000000","Open-pollinated variety. Seeds yellow dent. ""Midland"" X ""Reid"", good western type.",1954,"PRE 03/03/1954","From C.J. Galbraith, Fairbury, Nebraska.",NA,NA
"113",116,0.072590959,0.012678627,8.675949875,8.10621529,2.070728845,3.083969216,1.123634625,0.741384128,13.89777236,8.12389502,0.066211975,NA,NA,NA,NA,NA,1.123634625,0.552470951,4.2951508,NA,0.057074958,0.01828792,0.598417475,0.637011403,1.301871376,0.506914061,1.664688875,3.5,7.685738607,0.5,2.28754175,NA,0.06983667,18.9324035,1.2698051,0.236639305,28.8414875,3.204609722,3.204609722,3.26811,0.510110798,1.19047979,0.464609192,1.394315988,0.707106781,NA,0.707106781,1.259838784,NA,0.001224228,2.796888041,0.534656307,0.000366566,0.808226586,0.089802954,0.089802954,NA,0.037872252,0.034070399,0.026476737,"PI 213721",116,"Osterland Reids Yellow Dent","Iowa","United States","42.42222222, -94.98944444","Open-pollinated variety. Seeds yellow dent. Osterland family strain.",1954,"PRE 03/03/1954","From R. Wilson, Sac City, Iowa.",NA,NA
"114",117,0.075185059,0.01590624,8.03474872,6.549605568,1.55856084,0.852992289,9.20570683,3.635076909,8.774250208,4.918475991,0.056839674,0.002185658,1.6021539,NA,1.4596006,NA,9.20570683,0.552470951,2.3471612,1.010587536,0.058537627,0.016349717,0.283845371,0.222006019,1.561615792,0.397568664,1.821000238,4.333333333,7.718957197,0.666666667,1.482470036,0.597973877,0.072761438,8.394997,1.658771025,0.704523196,17.008041,1.889782333,1.889782333,2.390048556,0.019072742,0.766038702,0.019072742,2.499968255,1.527525232,NA,1.154700538,1.072601552,NA,0.005441056,10.48426942,1.33888827,0.463326702,5.008497102,0.556499678,0.556499678,NA,NA,0.476224166,NA,"PI 213722",117,"Golden Glow","Minnesota","United States","45.9896587, -94.6113288","Open-pollinated variety. Seeds yellow dent.",1954,"PRE 03/03/1954","From N.P. Brepke, Emmons, Minnesota.",NA,NA
"115",118,0.068118223,0.007184962,11.64706043,6.392670142,2.763968723,2.388622105,0.078665868,0.03917523,16.47312214,7.632986587,0.06436635,NA,9.6555045,NA,1.4139465,NA,0.078665868,0.552470951,11.069451,NA,0.053843431,0.014803783,0.488633192,0.456396284,1.542682843,0.438296514,3.460822756,2.333333333,6.269624883,0.333333333,2.14273172,NA,0.074269565,15.0912345,2.405841567,0.771650636,29.63184333,3.292427037,3.292427037,4.054186889,0.137696954,0.844042065,0.137696954,2.501080868,1.154700538,NA,0.577350269,1.301255743,NA,0.004691947,3.604073872,1.266124469,0.831105473,6.581452018,0.731272446,0.731272446,NA,0.154663453,0.113664642,0.154663453,"PI 213728",118,"Apache White","Arizona","United States","34.395342, -111.763275","Seeds white. Flint type.",1954,NA,"Apache Tribe, Arizona.",NA,NA
"116",119,0.076037245,0.019171094,5.235006133,2.192492945,0.684176267,0.648906802,3.517755546,1.31649137,6.790098915,3.148723424,NA,NA,NA,NA,NA,NA,3.517755546,0.552470951,NA,NA,0.079458429,0.025830791,0.870607033,0.799980223,1.859708846,0.884859495,2.095493573,4.333333333,NA,0,1.295025383,NA,0.075282747,13.5152555,1.1033725,NA,13.03824967,1.448694407,1.448694407,NA,NA,1.67400182,NA,1.42003662,0.577350269,NA,0,0.364247353,NA,0.008495277,NA,NA,NA,1.638627344,0.182069705,0.182069705,NA,NA,NA,NA,"PI 213736",119,"Globe Variegated","Arizona","United States","34.395342, -111.763275","Seeds blue. Flour type.",1954,NA,"Mescalero Tribe, Arizona.",NA,NA
"117",120,0.07007215,0.01429376,7.043193267,4.404338425,1.059842353,0.233766246,2.740451899,1.149205189,9.749690322,5.267496857,NA,NA,NA,NA,NA,NA,2.740451899,0.552470951,NA,NA,0.070589948,0.020881069,0.917746754,1.019163252,1.388234226,0.705474984,1.571561585,4.666666667,NA,0,1.743988714,NA,0.080629288,12.98226855,0.88426948,0.264879981,16.972472,1.885830222,1.885830222,NA,2.700784113,1.57947687,4.258171917,1.862254658,1.527525232,NA,0,0.78192468,NA,0.007318334,1.700529795,0.121769331,0.090067516,2.53340833,0.281489814,0.281489814,NA,2.202478954,0.101258441,NA,"PI 213742",120,"Oklahoma Bronze","Oklahoma","United States","34.9550817, -97.2684063","Seeds red. Flint type.",1954,NA,"Arikara Tribe, Oklahoma.",NA,NA
"118",121,0.071661172,0.012583495,8.647209888,3.976599475,0.955026134,0.60096266,0.685561068,0.342620571,8.941764265,4.780108629,NA,NA,NA,NA,NA,NA,0.685561068,0.552470951,NA,NA,0.064082779,0.022418478,0.712820865,0.634102026,1.270925786,0.66231746,0.165217602,5.666666667,NA,0,1.494348632,NA,0.073111638,9.8912454,0.65609111,0.489171026,14.65391,1.628212222,1.628212222,NA,0.617747869,1.01988068,0.617747869,1.587736163,1.527525232,NA,0,0.452043982,NA,0.017314253,2.331522077,0.24687002,0.263605698,4.665590243,0.518398916,0.518398916,NA,0.737681465,0.846223884,0.737681465,"PI 213744",121,"Sallu-yah (Cherokee)","Oklahoma","United States","34.9550817, -97.2684063","Seeds white. Flour type.",1954,NA,"Cherokee Tribe, Oklahoma.",NA,NA
"119",122,0.048916178,0.008855486,3.637840711,2.830171472,2.01824696,1.310315913,0.216729638,0.059885534,7.049616219,3.994097544,0.078401885,NA,NA,NA,NA,NA,0.216729638,0.552470951,2.2862718,NA,0.045817099,0.010402786,1.202656992,1.191290572,1.45585383,0.48118238,5.025771286,4,8.445271302,0.25,0.638944284,NA,0.063871387,10.953016,0.53216239,0.22261552,28.7557915,3.195087944,3.330043926,4.121423333,0.28152197,2.193258643,0.221448194,0.48285493,3.915780041,NA,0.5,0.184017822,NA,0.004851736,5.54102558,0.45143559,0.054093543,7.106090234,0.789565582,0.908758499,NA,0.191411548,1.20261219,0.192645925,"PI 213745",122,"Yellow Eagle","Oklahoma","United States","34.9550817, -97.2684063","Seeds white. Flour type.",1954,"PRE 03/03/1954","Cheyenne Tribe, Oklahoma.",NA,NA
"120",123,0.045740647,0.006178634,5.038201969,2.250898434,0.966407071,1.081117202,0.293821076,0.256169374,7.944107425,3.222028668,0.055718445,NA,5.54801866,NA,0.86524534,NA,0.293821076,0.552470951,6.413264,NA,0.04010356,0.011365948,0.819980967,1.063945482,1.30511142,0.505952105,6.257749773,2.666666667,7.102787808,0.333333333,0.445707735,NA,0.056044126,16.0615235,0.638349507,0.231703416,31.257974,3.473108222,3.427668667,3.380362,0.432100199,1.831408283,0.28845007,1.470554509,3.785938897,NA,0.577350269,NA,NA,0.003980996,1.040325589,0.710577274,0.035603956,0.826442138,0.091826904,0.06690173,NA,0.122740977,0.714578569,0.148802872,"PI 213756",123,"Fairfax Brown","Oklahoma","United States","34.9550817, -97.2684063","Seeds brown. Flint type.",1954,NA,"Osage Tribe, Oklahoma.",NA,NA
"121",124,0.05194352,NA,1.3195739,NA,0.6769449,NA,0.823618818,NA,7.7618504,NA,NA,NA,NA,NA,NA,NA,0.823618818,0.552470951,NA,NA,0.046861622,0.013259104,1.358412494,1.622959867,1.276045291,0.572679583,5.699623963,0.333333333,NA,0,NA,NA,0.055841683,12.90190777,0.064945217,0.269076808,23.87031233,2.652256926,2.351807889,NA,0.431781231,2.098967453,0.314402294,NA,0.577350269,NA,0,NA,NA,0.002131485,2.46476913,0.112488415,0.091370413,8.756202607,0.972911401,NA,NA,0.288193323,2.12860162,0,"PI 213761",124,"Separation from Onehorn","North Dakota","United States","47.6201461, -100.540737","Seeds violet.",1954,NA,"Blackfoot Tribe, North Dakota.",NA,NA
"122",125,0.066764961,0.011805331,4.81286265,3.991208096,1.103915257,1.003953447,0.699385653,0.899313697,10.31259731,5.538390104,NA,NA,NA,NA,NA,NA,0.699385653,0.552470951,NA,NA,0.055393506,0.018354247,0.988706466,1.124010465,1.344603563,0.536438501,4.985661616,2.666666667,NA,0,0.603654222,NA,0.073896072,10.90517067,0.086777997,0.387002385,32.448585,3.605398333,4.06242,NA,0.316539222,1.805960087,0.314402294,0.219829146,3.055050463,NA,0,0.124745732,NA,0.001952521,8.09581362,0.150303899,0.309264496,8.869413588,0.985490399,0.830162532,NA,0.200936894,1.153101235,0,"PI 214275",125,"NRC 5279","Québec","Canada","52.4760892, -71.8258668","A yellow flint. No pericarp color and no white kernels. Grown at this location for 35 years.",1954,"11/03/1953","On Florent Locas Farm, St. Alexis, Montcalm Company, Quebec.",NA,NA
"123",126,0.071459285,0.019796109,5.809796014,5.54714199,2.757686834,1.913992473,1.090067987,0.926511606,9.4913105,6.738809388,0.060388044,0.006085624,0.2438597,NA,1.6813351,NA,1.090067987,0.552470951,4.694056867,3.505894394,0.052651592,0.017356557,0.810536692,0.979966814,1.384312071,0.531583955,4.903451725,3.666666667,7.148848994,1,0.934421096,1.64816056,0.071698146,14.558687,0.706443663,0.204631906,34.71112933,3.856792148,3.856792148,3.629018333,0.302985522,1.821809147,0.360387836,1.173169633,2.516611478,0.044581935,1,0.330518886,NA,0.0090309,3.620781375,0.845122703,0.075316565,4.07932501,0.453258334,0.453258334,0.315595899,0.11617283,0.756033784,0,"PI 214276",126,"NRC 5280","Québec","Canada","52.4760892, -71.8258668","A yellow flint with a bronze hue to the pericarp. No red pericarp or white kernels.  Grown at this location for 35 years.",1954,"11/03/1953","On Alfred Migue Farm, St. Jacques, Montcalm Company, Quebec.",NA,NA
"124",127,0.067951009,0.01316972,4.341064338,4.078607699,1.534393804,0.937267432,0.595251809,0.674191936,10.07822062,4.133235414,NA,NA,NA,NA,NA,NA,0.595251809,0.552470951,NA,NA,0.047840783,0.016107085,0.762360053,0.749956038,1.331650325,0.578199095,5.208307146,6,NA,0,0.47348552,NA,0.065867758,10.45979567,0.556049333,0.392374083,33.378718,3.708746444,3.708746444,NA,0.369287836,1.628270017,0.29093446,1.372726978,1,NA,0,0.166935563,NA,0.003619259,10.10490414,0.373137324,0.126227906,5.524526021,0.613836225,0.613836225,NA,0.068613875,0.195680309,0,"PI 214277",127,"NRC 5281","Québec","Canada","52.4760892, -71.8258668","A large eared white flint.  A very distinct type. No recent contamination, though some yellow seeds present.  Grown at this location for more than 12 years. In the area for as long as the farmer's oldest memory.",1954,"11/03/1953","On H. Payette Farm, l'Epiphanie, Quebec.",NA,NA
"125",128,0.072606672,0.008799977,3.685237106,3.026031557,2.314375148,1.46268874,0.432288499,0.400671339,8.37356415,2.427929679,0.048484107,0.007455756,4.0878715,NA,0,NA,0.432288499,0.552470951,3.893123405,3.428741708,0.049623524,0.016101544,1.011127497,1.110085121,1.311625238,0.502863566,4.314612668,6,6.602007197,2,0.29424554,1.333947296,0.076144447,6.71672,0.61288179,0.140066889,29.040703,3.226744778,2.610945833,3.297614444,0.265048682,2.302723297,0.077628457,1.993993334,6.557438524,0.649487652,2,0.010843798,0.73097159,0.006156728,9.642961885,0.423750939,0.017237964,10.50480653,1.167200726,0.670421531,1.641517594,0.332091559,0.924612279,0.014467536,"PI 214281",128,"NRC 5285","Québec","Canada","52.4760892, -71.8258668","8-rowed yellow flint. Grown at least 45 years at this location.",1954,"02/1954","On Arthur Montague Farm, Stanbridge, Quebec.",NA,NA
"126",129,0.07221349,0.015155678,2.846221743,1.410540316,1.843595263,1.982299953,2.603572089,0.782028958,6.258247129,3.374435524,NA,NA,NA,NA,NA,NA,2.603572089,0.552470951,NA,NA,0.042433538,0.012283229,0.704471693,0.664039245,1.50230301,0.440612263,2.867193195,5.666666667,NA,0,0.732744116,NA,0.068683961,12.76921127,1.63922436,0.500569598,18.18276967,2.020307741,2.020307741,NA,1.017590663,0.966989077,1.045681421,2.743214483,4.163331999,NA,0,0.442454783,NA,0.015815685,8.619470014,2.470029864,0.285737735,9.635554522,1.070617169,1.070617169,NA,0.048654621,0.750959163,0.048654621,"PI 218179",129,"NRC 5347","Arizona","United States","32.10722222, -111.00666667","Cream-color flour corn.",1954,"11/1953","Near San Xavier del Bac, Arizona.",701,NA
"127",130,0.068575421,0.009763189,8.77558364,9.079769282,4.57602474,2.501801649,2.236275896,0.615184931,12.44663881,8.894423463,NA,NA,NA,NA,NA,NA,2.236275896,0.552470951,NA,NA,0.048721719,0.008377723,0.546445021,0.484503104,1.421399776,0.424226914,2.659658881,5.333333333,NA,0,1.127413325,NA,0.064950077,19.6405045,1.64276718,0.737663454,28.76650433,3.196278259,3.196278259,NA,0.178047197,0.812330597,0.178047197,1.717311665,1.527525232,NA,0,0.447922781,NA,0.00680505,0.390170915,1.793316022,0.754196974,9.310666645,1.034518516,1.034518516,NA,0.038066306,0.561805181,0.038066306,"PI 218182",130,"NRC 5350","Arizona","United States","32.10722222, -111.00666667","White dent corn. Used for cattle feed and occasionally for cornmeal.",1954,"11/1953","Near San Xavier del Bac, Arizona.",701,NA
"128",131,0.050958775,NA,14.9870467,NA,1.2256696,NA,0.029212369,NA,16.271141,NA,NA,NA,NA,NA,NA,NA,0.029212369,0.552470951,NA,NA,0.051462024,0.015320006,1.07748074,0.887640617,1.346004798,0.657501022,5.208061428,0.5,NA,0,NA,NA,0.065411858,21.67391775,0.6871236,0.194821247,37.4850675,4.1650075,4.290982222,NA,0.344623747,2.489769315,0.700483182,NA,0.707106781,NA,0,NA,NA,0.001251865,5.915636593,0.971739514,0.011099602,1.603396446,0.178155161,NA,NA,0.117414824,0.176492346,0.620676063,"PI 218185",131,"NRC 5354","Arizona","United States","32.10722222, -111.00666667","Native cream-color flour corn. Used for cornmeal breads and parching.",1954,"11/1953","Near San Xavier del Bac, Arizona.",701,NA
"129",132,0.069986073,0.01643834,10.05716725,6.572367349,2.055452615,2.234441661,0.572536075,0.265019312,13.32855461,8.101223448,NA,NA,NA,NA,NA,NA,0.572536075,0.552470951,NA,NA,0.054539503,0.014065837,0.50406057,0.489622453,1.496509793,0.463090962,2.622116786,6.333333333,NA,0,1.032754594,NA,0.077969658,12.95102617,1.6121603,0.506806515,31.42754667,3.49194963,3.49194963,NA,0.060449966,0.68006345,0.060449966,2.160496523,0.577350269,NA,0,0.348296085,NA,0.007738408,10.7350962,1.483900414,0.326714197,7.360645973,0.817849553,0.817849553,NA,0.044155797,0.247417379,0.044155797,"PI 218189",132,"NRC 5358","Arizona","United States","32.59638889, -114.70888889","White dent corn.",1954,NA,"Near Sommerton, Arizona.",30,NA
"130",133,0.069691284,0.012963357,2.8769435,2.24036591,2.960325091,1.522361797,0.534304976,0.213527665,6.771779849,2.211654343,0.067372084,0.016475498,5.4985995,NA,0.2875065,NA,0.534304976,0.552470951,7.0525315,3.910885277,0.045829554,0.012326205,0.699465393,0.649353665,1.409476434,0.592213813,6.289007599,7.5,7.386250474,0.5,0.355078812,NA,0.065840045,18.97515062,1.414238108,0.385571001,33.5516625,3.7279625,3.7279625,4.329800556,0.308174688,1.209273981,0.308174688,0.493206089,4.795831523,0.845674237,0.577350269,0.250096079,NA,0.004916215,4.57701645,1.686315849,0.1524607,6.945357445,0.771706383,0.771706383,0.154475333,0.053562473,0.305903779,0.053562473,"PI 219874",133,"Dakota Squaw (Burleigh County Mixed)","North Dakota","United States","47.6201461, -100.540737","Mixed color flint.",1954,"PRE 07/14/1954","From Oscar H. Will Seed Company, Bismarck, North Dakota.",NA,NA
