"","Time","Krs","sam","soil_type","loc"
"2525",3.6,8.12187017721187e-05,64,"loam","Palermo, Italy"
"2526",3.8,9.48817131932627e-05,64,"loam","Palermo, Italy"
"2527",4,0.000110299705803752,64,"loam","Palermo, Italy"
"2528",4.2,0.000118347658154231,64,"loam","Palermo, Italy"
"2529",4.4,0.000129397156185149,64,"loam","Palermo, Italy"
"2530",4.6,0.000135496729557654,64,"loam","Palermo, Italy"
"2531",4.8,0.000139449064651339,64,"loam","Palermo, Italy"
"2532",5,0.000142611875541025,64,"loam","Palermo, Italy"
"2533",5.2,0.000143775738717311,64,"loam","Palermo, Italy"
"2534",5.4,0.000148424808822734,64,"loam","Palermo, Italy"
"2535",5.6,0.000148989921295927,64,"loam","Palermo, Italy"
"2536",5.8,0.000150312198696166,64,"loam","Palermo, Italy"
"2537",6,0.0001598810593555,64,"loam","Palermo, Italy"
"2538",6.2,0.000160029147274324,64,"loam","Palermo, Italy"
"2539",6.4,0.00015993199636329,64,"loam","Palermo, Italy"
"2540",6.6,0.000159001564210345,64,"loam","Palermo, Italy"
"2541",6.8,0.00016047417361546,64,"loam","Palermo, Italy"
"2542",7,0.000158821944120405,64,"loam","Palermo, Italy"
"2543",7.2,0.000156771775004985,64,"loam","Palermo, Italy"
"2544",7.4,0.000153124323792736,64,"loam","Palermo, Italy"
"2545",7.6,0.000155476864905106,64,"loam","Palermo, Italy"
"2546",7.8,0.00015827123025846,64,"loam","Palermo, Italy"
"2547",8,0.000168236791424202,64,"loam","Palermo, Italy"
"2548",8.2,0.000167526356751689,64,"loam","Palermo, Italy"
"2549",8.4,0.000164678834953709,64,"loam","Palermo, Italy"
"2550",8.6,0.0001646273838202,64,"loam","Palermo, Italy"
"2551",8.8,0.000164237627427245,64,"loam","Palermo, Italy"
"2552",9,0.000166621424197427,64,"loam","Palermo, Italy"
"2553",0.4,1.04157512611037e-05,65,"loam","Palermo, Italy"
"2554",0.6,1.23618571846645e-05,65,"loam","Palermo, Italy"
"2555",0.8,1.38689127732356e-05,65,"loam","Palermo, Italy"
"2556",1,1.46799662368955e-05,65,"loam","Palermo, Italy"
"2557",1.2,1.49791365132138e-05,65,"loam","Palermo, Italy"
"2558",1.4,1.50891577695308e-05,65,"loam","Palermo, Italy"
"2559",1.6,1.51522417161331e-05,65,"loam","Palermo, Italy"
"2560",1.8,1.5168870913142e-05,65,"loam","Palermo, Italy"
"2561",2,1.51776844096266e-05,65,"loam","Palermo, Italy"
"2562",2.2,1.51806631569953e-05,65,"loam","Palermo, Italy"
"2563",2.4,2.12617928919374e-05,65,"loam","Palermo, Italy"
"2564",2.6,2.78772309065764e-05,65,"loam","Palermo, Italy"
"2565",2.8,3.47357810843878e-05,65,"loam","Palermo, Italy"
"2566",3,4.12261411423713e-05,65,"loam","Palermo, Italy"
"2567",3.2,5.05964214233949e-05,65,"loam","Palermo, Italy"
"2568",3.4,5.90053017317365e-05,65,"loam","Palermo, Italy"
"2569",3.6,6.91293805660436e-05,65,"loam","Palermo, Italy"
"2570",3.8,7.3679963943348e-05,65,"loam","Palermo, Italy"
"2571",4,8.59485491066376e-05,65,"loam","Palermo, Italy"
"2572",4.2,9.17891852803507e-05,65,"loam","Palermo, Italy"
"2573",4.4,0.000100632317928669,65,"loam","Palermo, Italy"
"2574",4.6,0.000111233487003047,65,"loam","Palermo, Italy"
"2575",4.8,0.00011451857362339,65,"loam","Palermo, Italy"
"2576",5,0.000117526291778375,65,"loam","Palermo, Italy"
"2577",5.2,0.000119003252938183,65,"loam","Palermo, Italy"
"2578",5.4,0.000119783970497713,65,"loam","Palermo, Italy"
"2579",5.6,0.000120127428242722,65,"loam","Palermo, Italy"
"2580",5.8,0.000120187894283402,65,"loam","Palermo, Italy"
"2581",6,0.000119946738569538,65,"loam","Palermo, Italy"
"2582",6.2,0.000119492974946415,65,"loam","Palermo, Italy"
"2583",6.4,0.000120853357828371,65,"loam","Palermo, Italy"
"2584",6.6,0.000121403878908935,65,"loam","Palermo, Italy"
"2585",6.8,0.000121458224869574,65,"loam","Palermo, Italy"
"2586",7,0.00012076981899083,65,"loam","Palermo, Italy"
"2587",7.2,0.000119581650244456,65,"loam","Palermo, Italy"
"2588",7.4,0.000117528890600777,65,"loam","Palermo, Italy"
"2589",7.6,0.00011554076232512,65,"loam","Palermo, Italy"
"2590",7.8,0.000113571548982998,65,"loam","Palermo, Italy"
"2591",8,0.00011307379342774,65,"loam","Palermo, Italy"
"2592",8.2,0.000110391390007648,65,"loam","Palermo, Italy"
"2593",8.4,0.000108604195205196,65,"loam","Palermo, Italy"
"2594",8.6,0.000106325904610854,65,"loam","Palermo, Italy"
"2595",8.8,0.000105463251875306,65,"loam","Palermo, Italy"
"2596",9,0.000108440198280433,65,"loam","Palermo, Italy"
"2597",0.4,1.18152989558893e-05,66,"loam","Palermo, Italy"
"2598",0.6,1.60522856361167e-05,66,"loam","Palermo, Italy"
"2599",0.8,1.84485498791555e-05,66,"loam","Palermo, Italy"
"2600",1,1.9161154457506e-05,66,"loam","Palermo, Italy"
"2601",1.2,1.97373310709446e-05,66,"loam","Palermo, Italy"
"2602",1.4,2.00404812613686e-05,66,"loam","Palermo, Italy"
"2603",1.6,2.01824924360644e-05,66,"loam","Palermo, Italy"
"2604",1.8,2.02256161133477e-05,66,"loam","Palermo, Italy"
"2605",2,2.0254937181553e-05,66,"loam","Palermo, Italy"
"2606",2.2,2.02653734823282e-05,66,"loam","Palermo, Italy"
"2607",2.4,2.63516242207929e-05,66,"loam","Palermo, Italy"
"2608",2.6,3.43267053998763e-05,66,"loam","Palermo, Italy"
"2609",2.8,4.08833195304614e-05,66,"loam","Palermo, Italy"
"2610",3,5.46893801758907e-05,66,"loam","Palermo, Italy"
"2611",3.2,6.30163651844793e-05,66,"loam","Palermo, Italy"
"2612",3.4,7.03400931399028e-05,66,"loam","Palermo, Italy"
"2613",3.6,8.15347630240052e-05,66,"loam","Palermo, Italy"
"2614",3.8,8.92481546171044e-05,66,"loam","Palermo, Italy"
"2615",4,0.000101073652996223,66,"loam","Palermo, Italy"
"2616",4.2,0.000110560812731919,66,"loam","Palermo, Italy"
"2617",4.4,0.000120161740506276,66,"loam","Palermo, Italy"
"2618",4.6,0.000129077979328781,66,"loam","Palermo, Italy"
"2619",4.8,0.000134647716791432,66,"loam","Palermo, Italy"
"2620",5,0.00014905236538471,66,"loam","Palermo, Italy"
"2621",5.2,0.000158026914923629,66,"loam","Palermo, Italy"
"2622",5.4,0.000163074119534642,66,"loam","Palermo, Italy"
"2623",5.6,0.000172390704429756,66,"loam","Palermo, Italy"
"2624",5.8,0.000172438734026997,66,"loam","Palermo, Italy"
"2625",6,0.000172863489673563,66,"loam","Palermo, Italy"
"2626",6.2,0.000171169079022239,66,"loam","Palermo, Italy"
"2627",6.4,0.000173393590000053,66,"loam","Palermo, Italy"
"2628",6.6,0.000173241801183649,66,"loam","Palermo, Italy"
"2629",6.8,0.000171450629644981,66,"loam","Palermo, Italy"
"2630",7,0.000169689236707304,66,"loam","Palermo, Italy"
"2631",7.2,0.000172732656399597,66,"loam","Palermo, Italy"
"2632",7.4,0.000196177882875617,66,"loam","Palermo, Italy"
"2633",7.6,0.00022502785476974,66,"loam","Palermo, Italy"
"2634",7.8,0.000249520832060871,66,"loam","Palermo, Italy"
"2635",8,0.000273361747027377,66,"loam","Palermo, Italy"
"2636",8.2,0.000291960668810602,66,"loam","Palermo, Italy"
"2637",8.4,0.000308884498946625,66,"loam","Palermo, Italy"
"2638",8.6,0.000332066265639785,66,"loam","Palermo, Italy"
"2639",8.8,0.000360944211236012,66,"loam","Palermo, Italy"
"2640",9,0.000384308417780571,66,"loam","Palermo, Italy"
"2641",0.4,7.61076588464293e-06,67,"loam","Palermo, Italy"
"2642",0.6,1.36569775924437e-05,67,"loam","Palermo, Italy"
"2643",0.8,1.81129023169333e-05,67,"loam","Palermo, Italy"
"2644",1,2.0511610120396e-05,67,"loam","Palermo, Italy"
"2645",1.2,2.13209534093002e-05,67,"loam","Palermo, Italy"
"2646",1.4,2.30731380302312e-05,67,"loam","Palermo, Italy"
"2647",1.6,2.35523856893442e-05,67,"loam","Palermo, Italy"
"2648",1.8,2.40607640065216e-05,67,"loam","Palermo, Italy"
"2649",2,2.44219931040539e-05,67,"loam","Palermo, Italy"
"2650",2.2,2.45324254759338e-05,67,"loam","Palermo, Italy"
"2651",2.4,2.467986558545e-05,67,"loam","Palermo, Italy"
"2652",2.6,2.47130873608625e-05,67,"loam","Palermo, Italy"
"2653",2.8,2.47824042093302e-05,67,"loam","Palermo, Italy"
"2654",3,2.61007496925011e-05,67,"loam","Palermo, Italy"
"2655",3.2,3.25167207800672e-05,67,"loam","Palermo, Italy"
"2656",3.4,3.84662028068017e-05,67,"loam","Palermo, Italy"
"2657",3.6,4.9291741308311e-05,67,"loam","Palermo, Italy"
"2658",3.8,6.46163888526298e-05,67,"loam","Palermo, Italy"
"2659",4,7.48323107990265e-05,67,"loam","Palermo, Italy"
"2660",4.2,8.79259500307564e-05,67,"loam","Palermo, Italy"
"2661",4.4,9.70077803909289e-05,67,"loam","Palermo, Italy"
"2662",4.6,0.00010804101395286,67,"loam","Palermo, Italy"
"2663",4.8,0.000123631988531658,67,"loam","Palermo, Italy"
"2664",5,0.000133581702673399,67,"loam","Palermo, Italy"
"2665",5.2,0.000143574593833847,67,"loam","Palermo, Italy"
"2666",5.4,0.00015663357848298,67,"loam","Palermo, Italy"
"2667",5.6,0.000169459947908199,67,"loam","Palermo, Italy"
"2668",5.8,0.000178607319119861,67,"loam","Palermo, Italy"
"2669",6,0.000186759995722162,67,"loam","Palermo, Italy"
"2670",6.2,0.000194677018986722,67,"loam","Palermo, Italy"
"2671",6.4,0.000197104395588125,67,"loam","Palermo, Italy"
"2672",6.6,0.000197939692550611,67,"loam","Palermo, Italy"
"2673",6.8,0.000197851017124553,67,"loam","Palermo, Italy"
"2674",7,0.000196765790789211,67,"loam","Palermo, Italy"
"2675",7.2,0.000193652645128132,67,"loam","Palermo, Italy"
"2676",7.4,0.000193793372915661,67,"loam","Palermo, Italy"
"2677",7.6,0.000190236095894838,67,"loam","Palermo, Italy"
"2678",7.8,0.000186191906938668,67,"loam","Palermo, Italy"
"2679",8,0.000182019764024064,67,"loam","Palermo, Italy"
"2680",8.2,0.000177393525844227,67,"loam","Palermo, Italy"
"2681",8.4,0.000173996178175617,67,"loam","Palermo, Italy"
"2682",8.6,0.000171890645725998,67,"loam","Palermo, Italy"
"2683",8.8,0.000172666696609314,67,"loam","Palermo, Italy"
"2684",9,0.000173794908343662,67,"loam","Palermo, Italy"
"2685",0.4,1.07666865605635e-05,68,"loam","Palermo, Italy"
"2686",0.6,1.32796115903475e-05,68,"loam","Palermo, Italy"
"2687",0.8,1.47876923529676e-05,68,"loam","Palermo, Italy"
"2688",1,1.52950114130713e-05,68,"loam","Palermo, Italy"
"2689",1.2,1.55470179639552e-05,68,"loam","Palermo, Italy"
"2690",1.4,1.55992156832795e-05,68,"loam","Palermo, Italy"
"2691",1.6,1.56415780104287e-05,68,"loam","Palermo, Italy"
"2692",1.8,1.5653680349647e-05,68,"loam","Palermo, Italy"
"2693",2,1.56586103436021e-05,68,"loam","Palermo, Italy"
"2694",2.2,1.56604197796522e-05,68,"loam","Palermo, Italy"
"2695",2.4,1.56610054700907e-05,68,"loam","Palermo, Italy"
"2696",2.6,1.56613274458695e-05,68,"loam","Palermo, Italy"
"2697",2.8,1.56614278385641e-05,68,"loam","Palermo, Italy"
"2698",3,1.79663585163353e-05,68,"loam","Palermo, Italy"
"2699",3.2,2.17339305039278e-05,68,"loam","Palermo, Italy"
"2700",3.4,2.23647807247906e-05,68,"loam","Palermo, Italy"
"2701",3.6,2.42536635912238e-05,68,"loam","Palermo, Italy"
"2702",3.8,2.46511744055621e-05,68,"loam","Palermo, Italy"
"2703",4,2.63077907802562e-05,68,"loam","Palermo, Italy"
"2704",4.2,2.75182852912655e-05,68,"loam","Palermo, Italy"
"2705",4.4,2.76656284525975e-05,68,"loam","Palermo, Italy"
"2706",4.6,2.84981070706204e-05,68,"loam","Palermo, Italy"
"2707",4.8,2.92979301172698e-05,68,"loam","Palermo, Italy"
"2708",5,2.93419030251201e-05,68,"loam","Palermo, Italy"
"2709",5.2,3.01059843449868e-05,68,"loam","Palermo, Italy"
"2710",5.4,3.79352251002225e-05,68,"loam","Palermo, Italy"
"2711",5.6,4.08111736382837e-05,68,"loam","Palermo, Italy"
"2712",5.8,4.23249294783058e-05,68,"loam","Palermo, Italy"
"2713",6,4.41532688244927e-05,68,"loam","Palermo, Italy"
"2714",6.2,4.50504570052168e-05,68,"loam","Palermo, Italy"
"2715",6.4,4.50317797456814e-05,68,"loam","Palermo, Italy"
"2716",6.6,4.52143225848371e-05,68,"loam","Palermo, Italy"
"2717",6.8,4.52631585451686e-05,68,"loam","Palermo, Italy"
"2718",7,4.50861458829687e-05,68,"loam","Palermo, Italy"
"2719",7.2,4.48507010986666e-05,68,"loam","Palermo, Italy"
"2720",7.4,4.62690039626735e-05,68,"loam","Palermo, Italy"
"2721",7.6,4.59329201000374e-05,68,"loam","Palermo, Italy"
"2722",7.8,4.7181147176092e-05,68,"loam","Palermo, Italy"
"2723",8,4.95706834360246e-05,68,"loam","Palermo, Italy"
"2724",8.2,5.35973537287328e-05,68,"loam","Palermo, Italy"
"2725",8.4,5.8756054118153e-05,68,"loam","Palermo, Italy"
"2726",8.6,6.23253722703148e-05,68,"loam","Palermo, Italy"
"2727",8.8,6.65335075132365e-05,68,"loam","Palermo, Italy"
"2728",9,6.95673914728566e-05,68,"loam","Palermo, Italy"
"2729",0.4,1.04676850164964e-05,69,"loam","Palermo, Italy"
"2730",0.6,1.28243085490504e-05,69,"loam","Palermo, Italy"
"2731",0.8,1.43299818885233e-05,69,"loam","Palermo, Italy"
"2732",1,1.50549855065714e-05,69,"loam","Palermo, Italy"
"2733",1.2,1.54036133646983e-05,69,"loam","Palermo, Italy"
"2734",1.4,1.55604065738014e-05,69,"loam","Palermo, Italy"
"2735",1.6,1.56178222032195e-05,69,"loam","Palermo, Italy"
"2736",1.8,1.56401195694559e-05,69,"loam","Palermo, Italy"
"2737",2,1.5652166049434e-05,69,"loam","Palermo, Italy"
"2738",2.2,1.56575140492583e-05,69,"loam","Palermo, Italy"
"2739",2.4,1.6489818005846e-05,69,"loam","Palermo, Italy"
"2740",2.6,2.28740048433474e-05,69,"loam","Palermo, Italy"
"2741",2.8,2.70015536681695e-05,69,"loam","Palermo, Italy"
"2742",3,3.45824908314817e-05,69,"loam","Palermo, Italy"
"2743",3.2,4.06530702634655e-05,69,"loam","Palermo, Italy"
"2744",3.4,4.57401652244197e-05,69,"loam","Palermo, Italy"
"2745",3.6,5.45848883420798e-05,69,"loam","Palermo, Italy"
"2746",3.8,6.04825140072807e-05,69,"loam","Palermo, Italy"
"2747",4,7.14660466193949e-05,69,"loam","Palermo, Italy"
"2748",4.2,7.77364174857389e-05,69,"loam","Palermo, Italy"
"2749",4.4,8.45466199294722e-05,69,"loam","Palermo, Italy"
"2750",4.6,9.2939487487727e-05,69,"loam","Palermo, Italy"
"2751",4.8,9.96525042842223e-05,69,"loam","Palermo, Italy"
"2752",5,0.00010303178474599,69,"loam","Palermo, Italy"
"2753",5.2,0.000105215911155632,69,"loam","Palermo, Italy"
"2754",5.4,0.000106500860414124,69,"loam","Palermo, Italy"
"2755",5.6,0.000107285984477023,69,"loam","Palermo, Italy"
"2756",5.8,0.000107989364895866,69,"loam","Palermo, Italy"
"2757",6,0.000108127040081963,69,"loam","Palermo, Italy"
"2758",6.2,0.000107980284577941,69,"loam","Palermo, Italy"
"2759",6.4,0.000107717874644774,69,"loam","Palermo, Italy"
"2760",6.6,0.000107411121520629,69,"loam","Palermo, Italy"
"2761",6.8,0.000108960253358294,69,"loam","Palermo, Italy"
"2762",7,0.000108228974849604,69,"loam","Palermo, Italy"
"2763",7.2,0.000109496253124752,69,"loam","Palermo, Italy"
"2764",7.4,0.000111309803350181,69,"loam","Palermo, Italy"
"2765",7.6,0.000110373946675459,69,"loam","Palermo, Italy"
"2766",7.8,0.000116389834304844,69,"loam","Palermo, Italy"
"2767",8,0.000117453835356048,69,"loam","Palermo, Italy"
"2768",8.2,0.000116488925186396,69,"loam","Palermo, Italy"
"2769",8.4,0.000117535212647116,69,"loam","Palermo, Italy"
"2770",8.6,0.000115657064892966,69,"loam","Palermo, Italy"
"2771",8.8,0.000115980292089763,69,"loam","Palermo, Italy"
"2772",9,0.000119380858406947,69,"loam","Palermo, Italy"
"2773",0.4,1.02982364559237e-05,71,"loam","Palermo, Italy"
"2774",0.6,1.27297494574391e-05,71,"loam","Palermo, Italy"
"2775",0.8,1.40949549758709e-05,71,"loam","Palermo, Italy"
"2776",1,1.46976258022743e-05,71,"loam","Palermo, Italy"
"2777",1.2,1.49545041899584e-05,71,"loam","Palermo, Italy"
"2778",1.4,1.5061968636082e-05,71,"loam","Palermo, Italy"
"2779",1.6,1.51402833018393e-05,71,"loam","Palermo, Italy"
"2780",1.8,1.51666299623369e-05,71,"loam","Palermo, Italy"
"2781",2,1.51743016563337e-05,71,"loam","Palermo, Italy"
"2782",2.2,1.5180192618525e-05,71,"loam","Palermo, Italy"
"2783",2.4,1.5181903119027e-05,71,"loam","Palermo, Italy"
"2784",2.6,1.51826123970124e-05,71,"loam","Palermo, Italy"
"2785",2.8,1.51828908512855e-05,71,"loam","Palermo, Italy"
"2786",3,1.51831586794061e-05,71,"loam","Palermo, Italy"
"2787",3.2,1.51832343230195e-05,71,"loam","Palermo, Italy"
"2788",3.4,1.51832550681875e-05,71,"loam","Palermo, Italy"
"2789",3.6,1.51832754394101e-05,71,"loam","Palermo, Italy"
"2790",3.8,1.51832805636298e-05,71,"loam","Palermo, Italy"
"2791",4,1.6067766943856e-05,71,"loam","Palermo, Italy"
"2792",4.2,2.28463184914576e-05,71,"loam","Palermo, Italy"
"2793",4.4,2.84684571167409e-05,71,"loam","Palermo, Italy"
"2794",4.6,3.50783461585792e-05,71,"loam","Palermo, Italy"
"2795",4.8,4.04937640831331e-05,71,"loam","Palermo, Italy"
"2796",5,4.43654671484148e-05,71,"loam","Palermo, Italy"
"2797",5.2,5.33846366583425e-05,71,"loam","Palermo, Italy"
"2798",5.4,5.80114657847604e-05,71,"loam","Palermo, Italy"
"2799",5.6,6.05252626894512e-05,71,"loam","Palermo, Italy"
"2800",5.8,6.21635382490723e-05,71,"loam","Palermo, Italy"
"2801",6,6.24449121795398e-05,71,"loam","Palermo, Italy"
"2802",6.2,6.2281058183412e-05,71,"loam","Palermo, Italy"
"2803",6.4,6.23083629362938e-05,71,"loam","Palermo, Italy"
"2804",6.6,6.22010457798861e-05,71,"loam","Palermo, Italy"
"2805",6.8,6.21850463190303e-05,71,"loam","Palermo, Italy"
"2806",7,6.2134900477848e-05,71,"loam","Palermo, Italy"
"2807",7.2,6.21785763994301e-05,71,"loam","Palermo, Italy"
"2808",7.4,6.25512328961796e-05,71,"loam","Palermo, Italy"
"2809",7.6,6.28736493098731e-05,71,"loam","Palermo, Italy"
"2810",7.8,6.31410122682969e-05,71,"loam","Palermo, Italy"
"2811",8,6.32693452842742e-05,71,"loam","Palermo, Italy"
"2812",8.2,6.31751824629081e-05,71,"loam","Palermo, Italy"
"2813",8.4,6.29172574226375e-05,71,"loam","Palermo, Italy"
"2814",8.6,6.22813863665549e-05,71,"loam","Palermo, Italy"
"2815",8.8,6.99946686420735e-05,71,"loam","Palermo, Italy"
"2816",9,7.18133278961502e-05,71,"loam","Palermo, Italy"
"2817",0.4,9.43606304617344e-06,72,"loam","Palermo, Italy"
"2818",0.6,1.44181934720092e-05,72,"loam","Palermo, Italy"
"2819",0.8,1.62321782113232e-05,72,"loam","Palermo, Italy"
"2820",1,1.7081701738655e-05,72,"loam","Palermo, Italy"
"2821",1.2,1.75960065789146e-05,72,"loam","Palermo, Italy"
"2822",1.4,1.78912053619915e-05,72,"loam","Palermo, Italy"
"2823",1.6,1.80561156354953e-05,72,"loam","Palermo, Italy"
"2824",1.8,1.80936034638929e-05,72,"loam","Palermo, Italy"
"2825",2,1.81318283463066e-05,72,"loam","Palermo, Italy"
"2826",2.2,1.81457451148062e-05,72,"loam","Palermo, Italy"
"2827",2.4,1.81505191479912e-05,72,"loam","Palermo, Italy"
"2828",2.6,1.81539142230363e-05,72,"loam","Palermo, Italy"
"2829",2.8,1.81548928879341e-05,72,"loam","Palermo, Italy"
"2830",3,1.81556362170477e-05,72,"loam","Palermo, Italy"
"2831",3.2,1.81559749031086e-05,72,"loam","Palermo, Italy"
"2832",3.4,1.81560941842025e-05,72,"loam","Palermo, Italy"
"2833",3.6,1.81561620830673e-05,72,"loam","Palermo, Italy"
"2834",3.8,1.81561899223006e-05,72,"loam","Palermo, Italy"
"2835",4,1.81562036650233e-05,72,"loam","Palermo, Italy"
"2836",4.2,1.81562113357423e-05,72,"loam","Palermo, Italy"
"2837",4.4,1.81562149534885e-05,72,"loam","Palermo, Italy"
"2838",4.6,1.81562159517098e-05,72,"loam","Palermo, Italy"
"2839",4.8,1.81562169078474e-05,72,"loam","Palermo, Italy"
"2840",5,1.91229982469147e-05,72,"loam","Palermo, Italy"
"2841",5.2,2.89065807418474e-05,72,"loam","Palermo, Italy"
"2842",5.4,3.39158835155435e-05,72,"loam","Palermo, Italy"
"2843",5.6,4.35932683964576e-05,72,"loam","Palermo, Italy"
"2844",5.8,4.97656385906009e-05,72,"loam","Palermo, Italy"
"2845",6,5.55266042201897e-05,72,"loam","Palermo, Italy"
"2846",6.2,6.43341048404807e-05,72,"loam","Palermo, Italy"
"2847",6.4,7.12211197070432e-05,72,"loam","Palermo, Italy"
"2848",6.6,8.40507757135798e-05,72,"loam","Palermo, Italy"
"2849",6.8,9.25801661651541e-05,72,"loam","Palermo, Italy"
"2850",7,9.85349341918263e-05,72,"loam","Palermo, Italy"
"2851",7.2,0.000101367437964879,72,"loam","Palermo, Italy"
"2852",7.4,0.000104520409835576,72,"loam","Palermo, Italy"
"2853",7.6,0.00010546034194755,72,"loam","Palermo, Italy"
"2854",7.8,0.000107506647070215,72,"loam","Palermo, Italy"
"2855",8,0.000107156915166622,72,"loam","Palermo, Italy"
"2856",8.2,0.000106092773250455,72,"loam","Palermo, Italy"
"2857",8.4,0.000110337402739587,72,"loam","Palermo, Italy"
"2858",8.6,0.000116207007044753,72,"loam","Palermo, Italy"
"2859",8.8,0.000122775482795341,72,"loam","Palermo, Italy"
"2860",9,0.000131981395462784,72,"loam","Palermo, Italy"
"2861",0.4,1.29429950891669e-05,73,"loam","Palermo, Italy"
"2862",0.6,1.66439546091402e-05,73,"loam","Palermo, Italy"
"2863",0.8,1.80943641023318e-05,73,"loam","Palermo, Italy"
"2864",1,1.95094489857566e-05,73,"loam","Palermo, Italy"
"2865",1.2,1.99062515377167e-05,73,"loam","Palermo, Italy"
"2866",1.4,2.00915276543871e-05,73,"loam","Palermo, Italy"
"2867",1.6,2.01909716274217e-05,73,"loam","Palermo, Italy"
"2868",1.8,2.02297145200545e-05,73,"loam","Palermo, Italy"
"2869",2,2.02610855445502e-05,73,"loam","Palermo, Italy"
"2870",2.2,2.02666697309836e-05,73,"loam","Palermo, Italy"
"2871",2.4,2.02716247112901e-05,73,"loam","Palermo, Italy"
"2872",2.6,2.02747084600313e-05,73,"loam","Palermo, Italy"
"2873",2.8,2.02753858533969e-05,73,"loam","Palermo, Italy"
"2874",3,2.02757993073364e-05,73,"loam","Palermo, Italy"
"2875",3.2,2.02761058429971e-05,73,"loam","Palermo, Italy"
"2876",3.4,2.02761663894639e-05,73,"loam","Palermo, Italy"
"2877",3.6,2.02762094270886e-05,73,"loam","Palermo, Italy"
"2878",3.8,2.02762290949063e-05,73,"loam","Palermo, Italy"
"2879",4,2.02762360873989e-05,73,"loam","Palermo, Italy"
"2880",4.2,2.02762403477464e-05,73,"loam","Palermo, Italy"
"2881",4.4,2.02762417166926e-05,73,"loam","Palermo, Italy"
"2882",4.6,2.02762420844756e-05,73,"loam","Palermo, Italy"
"2883",4.8,2.0276242574203e-05,73,"loam","Palermo, Italy"
"2884",5,2.02762426975997e-05,73,"loam","Palermo, Italy"
"2885",5.2,2.02762427917423e-05,73,"loam","Palermo, Italy"
"2886",5.4,2.0197037524148e-05,73,"loam","Palermo, Italy"
"2887",5.6,1.97837584715852e-05,73,"loam","Palermo, Italy"
"2888",5.8,1.95501295725834e-05,73,"loam","Palermo, Italy"
"2889",6,1.87272432530478e-05,73,"loam","Palermo, Italy"
"2890",6.2,1.82290594305442e-05,73,"loam","Palermo, Italy"
"2891",6.4,1.76646404845368e-05,73,"loam","Palermo, Italy"
"2892",6.6,1.69492676997447e-05,73,"loam","Palermo, Italy"
"2893",6.8,1.62967761299232e-05,73,"loam","Palermo, Italy"
"2894",7,1.5824265455866e-05,73,"loam","Palermo, Italy"
"2895",7.2,1.49931709022726e-05,73,"loam","Palermo, Italy"
"2896",7.4,1.62650893575131e-05,73,"loam","Palermo, Italy"
"2897",7.6,1.58739317873801e-05,73,"loam","Palermo, Italy"
"2898",7.8,1.78176594588972e-05,73,"loam","Palermo, Italy"
"2899",8,1.80265858599404e-05,73,"loam","Palermo, Italy"
"2900",8.2,1.79971545781044e-05,73,"loam","Palermo, Italy"
"2901",8.4,1.91036989847709e-05,73,"loam","Palermo, Italy"
"2902",8.6,2.20517206091971e-05,73,"loam","Palermo, Italy"
"2903",8.8,2.70702943727053e-05,73,"loam","Palermo, Italy"
"2904",9,3.29023065069817e-05,73,"loam","Palermo, Italy"
"2905",0.4,1.21468639698584e-05,74,"loam","Palermo, Italy"
"2906",0.6,1.50309569034023e-05,74,"loam","Palermo, Italy"
"2907",0.8,1.80183580757014e-05,74,"loam","Palermo, Italy"
"2908",1,1.89162232890318e-05,74,"loam","Palermo, Italy"
"2909",1.2,1.96136269367105e-05,74,"loam","Palermo, Italy"
"2910",1.4,1.99713409048895e-05,74,"loam","Palermo, Italy"
"2911",1.6,2.01155525046095e-05,74,"loam","Palermo, Italy"
"2912",1.8,2.01944952236451e-05,74,"loam","Palermo, Italy"
"2913",2,2.02399172947839e-05,74,"loam","Palermo, Italy"
"2914",2.2,2.11535690787107e-05,74,"loam","Palermo, Italy"
"2915",2.4,3.19413069183274e-05,74,"loam","Palermo, Italy"
"2916",2.6,3.55921905378253e-05,74,"loam","Palermo, Italy"
"2917",2.8,4.47101901871891e-05,74,"loam","Palermo, Italy"
"2918",3,5.07910281213938e-05,74,"loam","Palermo, Italy"
"2919",3.2,5.36130354287212e-05,74,"loam","Palermo, Italy"
"2920",3.4,6.29700615852719e-05,74,"loam","Palermo, Italy"
"2921",3.6,6.74012585598355e-05,74,"loam","Palermo, Italy"
"2922",3.8,6.91525608145053e-05,74,"loam","Palermo, Italy"
"2923",4,6.96567320421728e-05,74,"loam","Palermo, Italy"
"2924",4.2,7.00364956210592e-05,74,"loam","Palermo, Italy"
"2925",4.4,7.25260172366609e-05,74,"loam","Palermo, Italy"
"2926",4.6,7.29360256450254e-05,74,"loam","Palermo, Italy"
"2927",4.8,7.28706202839362e-05,74,"loam","Palermo, Italy"
"2928",5,7.75625608132361e-05,74,"loam","Palermo, Italy"
"2929",5.2,7.81363879138619e-05,74,"loam","Palermo, Italy"
"2930",5.4,7.88205365094659e-05,74,"loam","Palermo, Italy"
"2931",5.6,7.74570163244313e-05,74,"loam","Palermo, Italy"
"2932",5.8,7.60400660993058e-05,74,"loam","Palermo, Italy"
"2933",6,7.45575978762721e-05,74,"loam","Palermo, Italy"
"2934",6.2,7.45798070303701e-05,74,"loam","Palermo, Italy"
"2935",6.4,7.45757649278562e-05,74,"loam","Palermo, Italy"
